TF,Targets
ATF1,OARD1
ATF1,ATP2C1
ATF1,MOCS3
ATF1,GNL2
ATF1,ISG20L2
ATF1,DRAM1
ATF1,SLC20A2
ATF1,GPS2
ATF1,PSMF1
ATF1,WDR45
ATF1,MRPS26
ATF1,DCAKD
ATF1,RNF139
ATF1,UACA
ATF1,RER1
ATF1,RAN
ATF1,ANKH
ATF1,CCNH
ATF1,TMEM33
ATF1,HNRNPH1
ATF1,TESK1
ATF1,CAMK1D
ATF1,NAA20
ATF1,RBPJ
ATF1,LINC00501
ATF1,PSEN2
ATF1,RING1
ATF1,SAFB
ATF1,DNMBP
ATF1,HNRNPA0
ATF1,M6PR
ATF1,TCP11L1
ATF1,EEF2K
ATF1,CBX1
ATF1,ODC1
ATF1,EIF3E
ATF1,UBAC2-AS1
ATF1,PABPC1
ATF1,PDRG1
ATF1,POLR2C
ATF1,NFIC
ATF1,EIF2B1
ATF1,COPB2
ATF1,DDIT3
ATF1,GABPA
ATF1,CSDE1
ATF1,MFSD10
ATF1,SPHK1
ATF1,PUF60
ATF1,CAPZA1
ATF1,R3HCC1L
ATF1,ATP6V1E1
ATF1,UBL7
ATF1,C16orf74
ATF1,ADSL
ATF1,ZBTB14
ATF1,RNF4
ATF1,MYBBP1A
ATF1,CXXC1
ATF1,RTN3
ATF1,NLRC5
ATF1,COLGALT1
ATF1,SLU7
ATF1,KDM3A
ATF1,MYL12A
ATF1,CDC23
ATF1,FIP1L1
ATF1,RBM15
ATF1,RPL23A
ATF1,VPS41
ATF1,ZNF428
ATF1,PPIE
ATF1,PPA1
ATF1,BAG6
ATF1,CBFA2T2
ATF1,SRSF2
ATF1,C18orf25
ATF1,ANKHD1
ATF1,RPL21
ATF1,KRR1
ATF1,SMIM15
ATF1,DGKD
ATF1,ARAP1
ATF1,ZBTB7B
ATF1,ZRANB3
ATF1,UBE2J2
ATF1,PARM1
ATF1,HP1BP3
ATF1,NDUFS3
ATF1,VAC14
ATF1,FAM177B
ATF1,CSNK1G3
ATF1,DPM1
ATF1,E2F3
ATF1,ATF1
ATF1,UTP18
ATF1,RPS17
ATF1,PIGC
ATF1,NGDN
ATF1,ARL2
ATF1,TRMT5
ATF1,HNRNPC
ATF1,CHEK1
ATF1,FAM184B
ATF1,EFCAB2
ATF1,HMBOX1
ATF1,ECE1
ATF1,HMGCS1
ATF1,SIN3A
ATF1,UBE2Q1
ATF1,EXOSC3
ATF1,ELOF1
ATF1,LRRC47
ATF1,ZNF566
ATF1,AKIRIN2
ATF1,MYO9B
ATF1,DHX37
ATF1,CENPO
ATF1,MAN2A2
ATF1,HGS
ATF1,MRM3
ATF1,XRCC4
ATF1,TNPO3
ATF1,ALG11
ATF1,BZW2
ATF1,PSMD6
ATF1,GOLGA8B
ATF1,PAM
ATF1,THAP12
ATF1,GFI1
ATF1,RELA
ATF1,KTI12
ATF1,POLDIP3
ATF1,WASL
ATF1,TIMM22
ATF1,THRAP3
ATF1,ING4
ATF1,GIGYF1
ATF1,POLR3H
ATF1,LRRC2
ATF1,GNL3
ATF1,ZNF561
ATF1,MBD6
ATF1,SLC4A7
ATF1,PABPC4
ATF1,BIRC6
ATF1,BACH2
ATF1,GAPVD1
ATF1,INO80D
ATF1,UBA2
ATF1,HPF1
ATF1,EIF5B
ATF1,CMTM7
ATF1,LRRC58
ATF1,WRAP73
ATF1,SOGA1
ATF1,FAM207A
ATF1,GPR160
ATF1,SP4
ATF1,LAMTOR3
ATF1,WBP1L
ATF1,PDCD11
ATF1,LRPPRC
ATF1,PPP1R11
ATF1,PPP2CB
ATF1,MTDH
ATF1,FAM8A1
ATF1,NCL
ATF1,DDX5
ATF1,HNRNPR
ATF1,BRWD1
ATF1,IL13RA1
ATF1,FAS
ATF1,DCUN1D5
ATF1,SNF8
ATF1,C17orf49
ATF1,ITPRIPL2
ATF1,RPS10
ATF1,TCP1
ATF1,TOMM22
ATF1,CDC5L
ATF1,RNPS1
ATF1,RPS21
ATF1,PSMA6
ATF1,DDX18
ATF1,FAM210B
ATF1,APOC1
ATF1,NOP58
ATF1,CC2D1B
ATF1,ZNF263
ATF1,RHEB
ATF1,VRK1
ATF1,ZBTB5
ATF1,IBA57
ATF1,TIAL1
ATF1,IKBKB
ATF1,SNRNP27
ATF1,STAU1
ATF1,DDX3Y
ATF1,TRMT112
ATF1,CADPS
ATF1,EIF3I
ATF1,ABT1
ATF1,OAT
ATF1,ITPK1
ATF1,HSPA2
ATF1,MYO5A
ATF1,SLC35A4
ATF1,ELP4
ATF1,ITPR3
ATF1,NDUFB7
ATF1,TNF
ATF1,EIF6
ATF1,SP110
ATF1,NIN
ATF1,NAA50
ATF1,RNF11
ATF1,FAM24B
ATF1,CXorf21
ATF1,CCSER2
ATF1,NPLOC4
ATF1,HELB
ATF1,GOSR1
ATF1,FEZ1
ATF1,HMGXB3
ATF1,ARHGDIA
ATF1,ERI2
ATF1,RPL18A
ATF1,LIN7C
ATF1,CD47
ATF1,AP1AR
ATF1,FANCF
ATF1,MRPL49
ATF1,PIGF
ATF1,CCDC59
ATF1,SCYL3
ATF1,CWC25
ATF1,SFXN5
ATF1,IQGAP1
ATF1,SGCB
ATF1,SLC43A2
ATF1,MRPS6
ATF1,ERMARD
ATF1,LRRC75A
ATF1,COMMD2
ATF1,STK26
ATF1,SEPT7
ATF1,PJA2
ATF1,ARL3
ATF1,PRR14
ATF1,ZNF408
ATF1,CCDC189
ATF1,CENPQ
ATF1,CCDC85B
ATF1,RSL1D1
ATF1,CCAR1
ATF1,MRPS10
ATF1,RRS1
ATF1,C5orf34
ATF1,VDAC1
ATF1,NRP2
ATF1,GRPEL1
ATF1,GCC2
ATF1,WDR12
ATF1,KIF9
ATF1,RRAS
ATF1,SBDS
ATF1,SERPINE2
ATF1,WBP11
ATF1,VPS4B
ATF1,STOML2
ATF1,TUBA1C
ATF1,NOM1
ATF1,RFX7
ATF1,SNAPC5
ATF1,ORMDL1
ATF1,ZNF75A
ATF1,ZNF232
ATF1,MED7
ATF1,GADD45B
ATF1,ARHGEF2
ATF1,FBL
ATF1,DBNL
ATF1,DENR
ATF1,EIF2S1
ATF1,IPO7
ATF1,TOMM40
ATF1,USP16
ATF1,SAT1
ATF1,DIAPH1
ATF1,ADPRHL2
ATF1,MAPK1
ATF1,ARL2BP
ATF1,GAS7
ATF1,SLC38A6
ATF1,CAPZB
ATF1,LINC00526
ATF1,TIRAP
ATF1,EGLN2
ATF1,CCDC174
ATF1,RPS6KA5
ATF1,SSBP3
ATF1,FASTKD2
ATF1,SMAD4
ATF1,EIF4EBP1
ATF1,TWISTNB
ATF1,CDC123
ATF1,ESCO1
ATF1,FBXO10
ATF1,TFB2M
ATF1,RFXAP
ATF1,STYXL1
ATF1,GSK3B
ATF1,UBR5
ATF1,PSMG4
ATF1,TAF12
ATF1,WDR24
ATF1,STRAP
ATF1,TCTE3
ATF1,WNT6
ATF1,PSMD11
ATF1,EMP3
ATF1,UBXN1
ATF1,PTGES3
ATF1,SLC35F6
ATF1,LCLAT1
ATF1,POLR2K
ATF1,CEP164
ATF1,CTPS1
ATF1,PSMC5
ATF1,PCDH9
ATF1,BRCC3
ATF1,B3GLCT
ATF1,SFXN1
ATF1,DHX16
ATF1,HMOX2
ATF1,IDI1
ATF1,MME
ATF1,ISCU
ATF1,NOP2
ATF1,GALNT2
ATF1,IFT20
ATF1,ALDH9A1
ATF1,GMCL1
ATF1,AGFG1
ATF1,SOBP
ATF1,RBM7
ATF1,MORF4L1
ATF1,CWC15
ATF1,KIF5B
ATF1,TARDBP
ATF1,CASD1
ATF1,BLOC1S4
ATF1,RAB7A
ATF1,OGFOD3
ATF1,TMEM242
ATF1,GADD45GIP1
ATF1,RAE1
ATF1,NARS
ATF1,ANXA7
ATF1,USP30
ATF1,PAPOLA
ATF1,ZNF175
ATF1,NUFIP1
ATF1,TM2D3
ATF1,FBXW4
ATF1,ARCN1
ATF1,ASPSCR1
ATF1,LRTOMT
ATF1,IPO4
ATF1,ADSS
ATF1,CD44
ATF1,SNHG7
ATF1,RBM22
ATF1,YBX1
ATF1,GCA
ATF1,HCK
ATF1,CSNK1A1
ATF1,XIST
ATF1,GNG7
ATF1,TMEM126A
ATF1,FAM210A
ATF1,RPS15
ATF1,UTP4
ATF1,SNW1
ATF1,MITD1
ATF1,MVB12A
ATF1,VAMP2
ATF1,PDLIM7
ATF1,SNX12
ATF1,THOC2
ATF1,RCN1
ATF1,CD82
ATF1,TMED8
ATF1,EDRF1
ATF1,BTF3
ATF1,TRIM27
ATF1,ARID1A
ATF1,LACTB
ATF1,FASTK
ATF1,MTOR
ATF1,CCDC6
ATF1,HHEX
ATF1,BUB1B
ATF1,NOL11
ATF1,RANGAP1
ATF1,TFRC
ATF1,RPF2
ATF1,PCID2
ATF1,CIR1
ATF1,MAP2K2
ATF1,CENPC
ATF1,ANXA5
ATF1,RPL24
ATF1,TARS
ATF1,SIT1
ATF1,CHD6
ATF1,ORC2
ATF1,GPR108
ATF1,TERF2
ATF1,ARHGAP11A
ATF1,TMEM80
ATF1,RPL26L1
ATF1,TNFAIP8
ATF1,PRR11
ATF1,TPR
ATF1,RELL2
ATF1,ACTA2
ATF1,ST6GALNAC3
ATF1,DPY19L3
ATF1,FAM3C
ATF1,PRKAR1B
ATF1,LIPE
ATF1,CTNNBL1
ATF1,NDUFA4L2
ATF1,C3orf38
ATF1,SMARCE1
ATF1,RIOK1
ATF1,SOAT1
ATF1,INTS10
ATF1,NIP7
ATF1,GNAZ
ATF1,ELP5
ATF1,PDLIM1
ATF1,AP2A2
ATF1,ZNF530
ATF1,USP38
ATF1,ZNF551
ATF1,IL6ST
ATF1,SAP30L
ATF1,KIF13B
ATF1,FBXO43
ATF1,NFKBIZ
ATF1,TSPAN4
ATF2,ARID2
ATF2,REST
ATF2,SSU72
ATF2,ZNF143
ATF2,C14orf28
ATF2,MACROD2
ATF2,C18orf32
ATF2,CYLD
ATF2,UBE2H
ATF2,CREM
ATF2,ZC3H10
ATF2,CCNA2
ATF2,FBXO8
ATF2,MMGT1
ATF2,PFN2
ATF2,CHKB
ATF2,LINC00886
ATF2,TBC1D23
ATF2,USP8
ATF2,MED24
ATF2,COLGALT1
ATF2,C16orf72
ATF2,EXOSC9
ATF2,JUN
ATF2,SLC25A28
ATF2,RNMT
ATF2,RUNX1
ATF2,DOK2
ATF2,RRBP1
ATF2,MECR
ATF2,GOLGA2
ATF2,SWI5
ATF2,HOXB7
ATF2,TNKS2
ATF2,AGPAT1
ATF2,AKAP8
ATF2,DNAJB2
ATF2,SACM1L
ATF2,ATP6V1A
ATF2,TESK1
ATF2,MAPKAPK5
ATF2,TBRG1
ATF2,NINJ1
ATF2,SLC46A3
ATF2,PAN2
ATF2,ITPR1
ATF2,NUP214
ATF2,GOLGA5
ATF2,LRRC32
ATF2,CEP170
ATF2,SRGN
ATF2,SSSCA1
ATF2,KIAA2013
ATF2,CHMP2B
ATF2,STK38L
ATF2,CISD2
ATF2,PHLPP1
ATF2,LRRC61
ATF2,ACTR3B
ATF2,DENND1C
ATF2,PCYT2
ATF2,XAB2
ATF2,IER2
ATF2,NUP93
ATF2,MAPRE1
ATF2,SPTAN1
ATF2,KIAA1143
ATF2,IGF2R
ATF2,STAT3
ATF2,C3orf67
ATF2,ETFB
ATF2,ATF2
ATF2,MIA3
ATF2,GOT1
ATF2,UBE2S
ATF2,SUPT16H
ATF2,PRKCE
ATF2,PREPL
ATF2,PPP1R15A
ATF2,ADARB1
ATF2,UTP23
ATF2,FOXN2
ATF2,TNFRSF18
ATF2,NAMPT
ATF2,CSPP1
ATF2,PHC3
ATF2,RIPK2
ATF2,BBIP1
ATF2,RNF141
ATF2,LMBR1L
ATF2,ORC5
ATF2,E2F3
ATF2,ELP3
ATF2,UGDH
ATF2,NFATC3
ATF2,SAYSD1
ATF2,SESN2
ATF2,CWF19L2
ATF2,GPATCH2L
ATF2,GTF3C2
ATF2,USO1
ATF2,BTG2
ATF2,ZFP82
ATF2,HIST1H2BD
ATF2,CCDC59
ATF2,OSBPL10-AS1
ATF2,CDK11B
ATF2,PAFAH1B2
ATF2,TUBGCP2
ATF3,PAM
ATF3,FDXR
ATF3,BACH1
ATF3,HDAC9
ATF3,PIP5K1B
ATF3,KLF10
ATF3,PVT1
ATF3,ITFG2
ATF3,NAMPT
ATF3,CDIP1
ATF3,PMAIP1
ATF3,RIN3
ATF3,EIF5A2
ATF3,PICK1
ATF3,FBXO42
ATF3,RB1CC1
ATF3,DCP1B
ATF3,WTAP
ATF3,ZHX1
ATF3,RSL24D1
ATF3,ACTA2
ATF3,FIGNL1
ATF3,FBXL5
ATF3,TUBE1
ATF3,ICAM1
ATF3,EBNA1BP2
ATF3,IFRD1
ATF3,CAV1
ATF3,STAMBPL1
ATF3,TRAF1
ATF3,EIF5
ATF3,ATF3
ATF3,GPATCH3
ATF3,NINJ2
ATF3,CCDC50
ATF3,MAP4
ATF3,MIR155HG
ATF3,DVL2
ATF3,GADD45A
ATF3,BBC3
ATF3,NFIC
ATF3,RBM18
ATF3,KDM2B
ATF3,WARS2
ATF3,SNHG15
ATF3,AKIRIN1
ATF3,TRIP6
ATF3,MAGOHB
ATF3,ARL4A
ATF3,PCK2
ATF3,KAT5
ATF3,POLR3C
ATF3,MED28
ATF3,USP12
ATF3,KCNG1
ATF3,ODC1
ATF3,PIM3
ATF3,CBX6
ATF3,ZBTB10
ATF3,MIEF1
ATF3,PHLPP1
ATF3,DUSP10
ATF3,BANP
ATF3,SNN
ATF3,CLMN
ATF3,CHIC2
ATF3,MRPL49
ATF3,EIF1B
ATF3,CWC25
ATF3,B4GALT3
ATF3,CYC1
ATF3,PRPS2
ATF3,NFKBIZ
ATF3,LYRM1
ATF3,CNOT1
ATF3,PDLIM5
ATF3,GGNBP2
ATF3,ECE1
ATF3,SLC3A2
ATF3,PLK3
ATF3,DDX10
ATF3,GAK
ATF3,TRIAP1
ATF3,PLEKHO2
ATF3,GTF2H3
ATF3,ATXN3
ATF3,PPP3R1
ATF3,DNPEP
ATF3,SLC4A7
ATF3,MDM2
ATF3,SZRD1
ATF3,COMMD2
ATF3,IFT27
ATF3,JUN
ATF3,MAD1L1
ATF3,DDIT4
ATF3,PRRC2A
ATF3,FKRP
ATF3,STAU1
ATF3,PEX10
ATF3,EMC6
ATF3,RCN1
ATF3,TSPYL2
ATF3,PNO1
ATF3,RPF2
ATF3,SNHG8
ATF3,CENPU
ATF3,HAUS6
ATF3,RALA
ATF3,SLC20A1
ATF3,CFAP97
ATF3,PYCR1
ATF3,B3GNT7
ATF3,TSSC4
ATF3,TFIP11
ATF3,IER5
ATF3,NFKB1
ATF3,DDX20
ATF3,GBP2
ATF3,ZNF830
ATF3,POR
ATF3,XPC
ATF3,NADSYN1
ATF3,PLGRKT
ATF3,RARA
ATF3,EMP3
ATF3,ADGRE5
ATF3,EIF4EBP1
ATF3,EIF1
ATF3,COQ7
ATF3,RAD9A
ATF3,CCND2
ATF3,FBXO34
ATF3,ZC3H4
ATF3,KIAA0232
ATF3,CEBPG
ATF3,NUP214
ATF3,SLC25A33
ATF3,E2F7
ATF3,AMD1
ATF3,GARS
ATF3,RNF167
ATF3,GTF2B
ATF3,MIR22HG
ATF3,CTR9
ATF3,CD44
ATF3,RNMT
ATF3,PTP4A1
ATF3,CHMP2A
ATF3,PPP1R15A
ATF3,NKRF
ATF3,ASB16-AS1
ATF3,RAB10
ATF3,MYC
ATF3,UBXN11
ATF3,RRAGC
ATF3,ATP6V0B
ATF3,ATL2
ATF3,NUDT9
ATF3,PTER
ATF3,MIA3
ATF3,NFKB2
ATF3,WDR4
ATF3,POLR1E
ATF3,SLC35A4
ATF3,SLU7
ATF3,SLC25A26
ATF3,COX20
ATF3,RNF145
ATF3,METTL1
ATF3,PLK2
ATF3,CAMTA2
ATF3,RPP30
ATF3,LIG3
ATF3,YBX3
ATF3,CA2
ATF3,PPP1CB
ATF3,PPP1R8
ATF3,LMNA
ATF3,BCL2
ATF3,UPF2
ATF3,GPR183
ATF3,ZFAS1
ATF3,DUSP22
ATF3,INIP
ATF3,PRMT1
ATF3,ZNF212
ATF3,TAF9
ATF3,KDM6B
ATF3,FARSA
ATF3,GNPTG
ATF3,IFRD2
ATF3,GADD45G
ATF3,TBC1D23
ATF3,ABCE1
ATF3,TNFAIP8
ATF3,ZRANB2
ATF3,TFEC
ATF3,NPW
ATF3,PPP6R3
ATF3,SLC38A1
ATF3,MTRNR2L1
ATF3,CTNNAL1
ATF3,KCNN4
ATF3,CCDC174
ATF3,SAFB2
ATF3,RASSF7
ATF3,AKNA
ATF3,CCSER2
ATF3,RBM7
ATF3,BCL2L1
ATF3,UBE2F
ATF3,MAP1LC3B
ATF3,WDPCP
ATF3,RPS27L
ATF3,NDUFA10
ATF3,RNF146
ATF3,WDR1
ATF3,CDKN1A
ATF3,RCBTB2
ATF3,RNF40
ATF3,GATAD2A
ATF3,EIF2S2
ATF3,TANK
ATF3,KPNA1
ATF3,MTHFD1L
ATF3,RUFY1
ATF3,ATP6V1B2
ATF3,PELI1
ATF3,PTPN11
ATF3,PDCD10
ATF3,REEP3
ATF3,PUS1
ATF3,SDCBP
ATF3,ZFAND5
ATF3,ZC3H12D
ATF3,PAWR
ATF3,CDC27
ATF3,PRC1
ATF3,PSAT1
ATF3,MRPS30
