TF,Targets
ELF1,IMP3
ELF1,MFSD10
ELF1,EGR1
ELF1,SPI1
ELF1,ABI1
ELF1,CHMP4B
ELF1,RABGEF1
ELF1,ZNF394
ELF1,SDCBP2-AS1
ELF1,TMEM69
ELF1,RPL34
ELF1,ATF3
ELF1,CDC42EP3
ELF1,VPS4B
ELF1,USP24
ELF1,PACSIN2
ELF1,BROX
ELF1,MTG2
ELF1,ELP5
ELF1,VDAC3
ELF1,RNF6
ELF1,ZNF821
ELF1,DARS
ELF1,TPM1
ELF1,SLC25A25
ELF1,GTF2A2
ELF1,BANP
ELF1,SUDS3
ELF1,GTF2F1
ELF1,RPS6KA3
ELF1,DCAF7
ELF1,LMO2
ELF1,KMT5B
ELF1,POU2F1
ELF1,BCDIN3D
ELF1,GLRX5
ELF1,MID1IP1
ELF1,CTDNEP1
ELF1,SGMS1
ELF1,RPL37A
ELF1,NSUN5
ELF1,PSMB4
ELF1,NTMT1
ELF1,C1orf52
ELF1,LGALS8
ELF1,SETD5
ELF1,NCOA3
ELF1,WDR73
ELF1,NCOA7
ELF1,SP2
ELF1,ELF2
ELF1,LEF1
ELF1,CENPO
ELF1,STAT5B
ELF1,PTRHD1
ELF1,SLC38A1
ELF1,TAF11
ELF1,RAC1
ELF1,MYH9
ELF1,RFTN1
ELF1,RFC4
ELF1,FANCI
ELF1,ARPC1B
ELF1,GART
ELF1,IKZF3
ELF1,DCTN3
ELF1,SEC22B
ELF1,MRPS22
ELF1,STK38L
ELF1,ANKRD11
ELF1,SSBP1
ELF1,SFT2D1
ELF1,VASP
ELF1,NFYC
ELF1,KIF14
ELF1,LIMK1
ELF1,RGP1
ELF1,SEMA4B
ELF1,RNF20
ELF1,PELI1
ELF1,BRCA1
ELF1,FAM49A
ELF1,PIGB
ELF1,FCHO1
ELF1,PIGBOS1
ELF1,CAB39
ELF1,ITGB2
ELF1,ROCK2
ELF1,RAP1B
ELF1,SUN2
ELF1,OXNAD1
ELF1,CCNI
ELF1,SMU1
ELF1,OSER1
ELF1,CBX4
ELF1,HNRNPF
ELF1,RRNAD1
ELF1,B3GLCT
ELF1,PRPF38A
ELF1,PKMYT1
ELF1,ARHGAP25
ELF1,ORC2
ELF1,LAS1L
ELF1,SH3KBP1
ELF1,M6PR
ELF1,USP37
ELF1,CSRP1
ELF1,COX6A1
ELF1,TRMT10B
ELF1,SNF8
ELF1,GTF3C5
ELF1,DOCK9
ELF1,RPS25
ELF1,MAP3K11
ELF1,PIGC
ELF1,SNHG21
ELF1,C6orf99
ELF1,KDM5A
ELF1,CCDC77
ELF1,BAZ1B
ELF1,RNF14
ELF1,COG4
ELF1,SYAP1
ELF1,VPS45
ELF1,INTS4
ELF1,CTTN
ELF1,LRP10
ELF1,ANAPC11
ELF1,C12orf10
ELF1,RNF19A
ELF1,ASXL2
ELF1,UNC119
ELF1,PPIA
ELF1,TTI1
ELF1,AK3
ELF1,AFF3
ELF1,UBC
ELF1,ABHD13
ELF1,SMIM14
ELF1,CYFIP2
ELF1,CORO1A
ELF1,PCGF5
ELF1,EIF3H
ELF1,USP33
ELF1,ELF4
ELF1,CRIPT
ELF1,RARS2
ELF1,PDLIM5
ELF1,ZFAND6
ELF1,KCNMB3
ELF1,RRP36
ELF1,ZNF292
ELF1,POU2F2
ELF1,FAM207A
ELF1,FAM120AOS
ELF1,INCENP
ELF1,FLOT2
ELF1,ZDHHC6
ELF1,CSNK2A1
ELF1,UTP3
ELF1,C7orf43
ELF1,SULF2
ELF1,ATP2A3
ELF1,PLK1
ELF1,NRF1
ELF1,PRR14
ELF1,PRIM2
ELF1,SUGT1
ELF1,COPS7A
ELF1,SYNRG
ELF1,ZBTB7A
ELF1,ST3GAL4
ELF1,PPIL3
ELF1,INPP5B
ELF1,RABGAP1L
ELF1,FCRL3
ELF1,MKLN1
ELF1,ENTPD4
ELF1,EIF5A2
ELF1,MRPL47
ELF1,ACTG1
ELF1,PUF60
ELF1,SEMA4A
ELF1,COMMD6
ELF1,SPTAN1
ELF1,ELOVL6
ELF1,AQR
ELF1,SNX3
ELF1,ANXA6
ELF1,BLNK
ELF1,SMC5
ELF1,LPGAT1
ELF1,RBM22
ELF1,STXBP6
ELF1,CCM2
ELF1,RGS3
ELF1,ADIPOR1
ELF1,STIL
ELF1,TMUB1
ELF1,S1PR2
ELF1,PIDD1
ELF1,RGS1
ELF1,NUCKS1
ELF1,AFTPH
ELF1,TTC1
ELF1,EIF4A2
ELF1,CREM
ELF1,MCRIP1
ELF1,ATP6V1A
ELF1,CTNNBIP1
ELF1,PIK3R1
ELF1,FIS1
ELF1,MRPL10
ELF1,TPM4
ELF1,MARK3
ELF1,VAMP1
ELF1,TBC1D5
ELF1,MDFIC
ELF1,ZNF518A
ELF1,CFAP20
ELF1,LINC01013
ELF1,TRMT11
ELF1,CHMP1B
ELF1,TOR1A
ELF1,AKT2
ELF1,MRPL53
ELF1,NUDT1
ELF1,SMAP1
ELF1,ATAD1
ELF1,NACA
ELF1,AKAP10
ELF1,OTUD5
ELF1,GNB2
ELF1,XRCC1
ELF1,PRPF4B
ELF1,FAF2
ELF1,MORF4L2
ELF1,PHF6
ELF1,PRKAG1
ELF1,DEF6
ELF1,MED6
ELF1,FLOT1
ELF1,NFKBIL1
ELF1,PGS1
ELF1,SKIL
ELF1,TOX
ELF1,TBC1D15
ELF1,SF3A3
ELF1,MTOR
ELF1,LYL1
ELF1,RAB1B
ELF1,RPLP2
ELF1,OSBPL11
ELF1,TRA2B
ELF1,INO80C
ELF1,GNG11
ELF1,ZFP64
ELF1,HOXB4
ELF1,WRNIP1
ELF1,BTF3
ELF1,FAM3C
ELF1,LPIN2
ELF1,CLTA
ELF1,PCM1
ELF1,RPL12
ELF1,IKBKE
ELF1,SNRNP200
ELF1,DNAJB6
ELF1,DDX47
ELF1,LRRFIP2
ELF1,LDB1
ELF1,NUDC
ELF1,GRB2
ELF1,SLC41A1
ELF1,STAMBP
ELF1,ANKRD13A
ELF1,RASGRP2
ELF1,GGNBP2
ELF1,ADPRM
ELF1,LINC00877
ELF1,BLOC1S1
ELF1,RBM28
ELF1,ADO
ELF1,TOP3B
ELF1,BOD1L1
ELF1,TIGAR
ELF1,DICER1
ELF1,TMEM218
ELF1,ALYREF
ELF1,UBE2D2
ELF1,STK24
ELF1,SEC14L1
ELF1,PSMF1
ELF1,RNMT
ELF1,POLR2K
ELF1,NGDN
ELF1,RBM19
ELF1,PDE4D
ELF1,NDUFB5
ELF1,VGLL4
ELF1,RNF170
ELF1,MAP1S
ELF1,COPB1
ELF1,ACBD3
ELF1,NOL8
ELF1,C18orf21
ELF1,JADE1
ELF1,CDC26
ELF1,G2E3
ELF1,GPR107
ELF1,RAD1
ELF1,PPM1G
ELF1,GNB1
ELF1,SLC9A7
ELF1,FAM49B
ELF1,NDUFAF3
ELF1,COX8A
ELF1,MRPS18A
ELF1,ANAPC4
ELF1,MARCH1
ELF1,LSM8
ELF1,CWC22
ELF1,RBM4
ELF1,IFT74
ELF1,PPP2R5E
ELF1,WDR82
ELF1,DGKZ
ELF1,TP53RK
ELF1,LSM4
ELF1,SNRPD2
ELF1,DNAJB14
ELF1,FAM24B
ELF1,HNRNPC
ELF1,GOLGB1
ELF1,LINC00667
ELF1,YIF1B
ELF1,CSTF3
ELF1,EBI3
ELF1,GFOD2
ELF1,ATF5
ELF1,ARHGEF6
ELF1,CNDP2
ELF1,TBL1XR1
ELF1,ASB8
ELF1,EEF1B2
ELF1,RPL23A
ELF1,SDHC
ELF1,CAPZB
ELF1,CAST
ELF1,RAB27A
ELF1,ERCC6L2
ELF1,CCDC97
ELF1,SART3
ELF1,MOB4
ELF1,PDK2
ELF1,ARID5B
ELF1,UBA7
ELF1,MSL1
ELF1,LEPROT
ELF1,ARRDC3
ELF1,BABAM1
ELF1,HAT1
ELF1,NUP35
ELF1,TAGAP
ELF1,LAMTOR4
ELF1,GAPVD1
ELF1,APTX
ELF1,TBC1D25
ELF1,DCAF10
ELF1,PHC1
ELF1,LINC00526
ELF1,YWHAZ
ELF1,BCL10
ELF1,PEX7
ELF1,CTNNBL1
ELF1,TNRC6C
ELF1,DDX42
ELF1,MTERF4
ELF1,SDHAF1
ELF1,LCORL
ELF1,TARS2
ELF1,USB1
ELF1,RPS19BP1
ELF1,THAP1
ELF1,TMEM248
ELF1,CCNL2
ELF1,PSMA3
ELF1,CEP63
ELF1,CDIPT
ELF1,GDAP2
ELF1,PTPN12
ELF1,MAP1B
ELF1,EIF2S2
ELF1,RNF219
ELF1,KBTBD2
ELF1,STRN
ELF1,CTNNA1
ELF1,C5orf63
ELF1,DEPDC5
ELF1,SMG6
ELF1,CBL
ELF1,KCMF1
ELF1,BCKDHA
ELF1,WASF2
ELF1,IL16
ELF1,SH3BGRL
ELF1,CROT
ELF1,NSMCE1
ELF1,CD180
ELF1,SEPT7
ELF1,TGIF2
ELF1,DENND1B
ELF1,FBRS
ELF1,SYT17
ELF1,PTAFR
ELF1,ERP44
ELF1,MRPL23
ELF1,DDIT3
ELF1,CYB5R4
ELF1,CENPT
ELF1,CUTC
ELF1,COX15
ELF1,PAAF1
ELF1,SOBP
ELF1,ITPR3
ELF1,ZPR1
ELF1,GPS1
ELF1,CCDC137
ELF1,MAGOH
ELF1,CSTF1
ELF1,RPL41
ELF1,CUL4A
ELF1,DDX50
ELF1,GABPB2
ELF1,SLC25A17
ELF1,THAP11
ELF1,SRP54
ELF1,MAT2B
ELF1,HERPUD2
ELF1,MYO9B
ELF1,ZNF335
ELF1,PSME4
ELF1,ATAD2
ELF1,KIF23
ELF1,JADE2
ELF1,KCTD18
ELF1,RAD23A
ELF1,PTPN6
ELF1,OSTM1
ELF1,OXLD1
ELF1,RFX1
ELF1,ACSL5
ELF1,CARMIL2
ELF1,DHX40
ELF1,GSDMD
ELF1,POGZ
ELF1,ZC3H14
ELF1,ZSCAN25
ELF1,SYNE1
ELF1,SRSF4
ELF1,EXO5
ELF1,DPH3
ELF1,MIA-RAB4B
ELF1,TMEM9B
ELF1,ZNF362
ELF1,RNF168
ELF1,TATDN1
ELF1,DHX16
ELF1,RAB5A
ELF1,MFSD11
ELF1,TRAPPC12
ELF1,HERC2
ELF1,VPS51
ELF1,NFATC3
ELF1,ENY2
ELF1,COQ4
ELF1,PIGO
ELF1,STXBP2
ELF1,RHEB
ELF1,RPL36AL
ELF1,HDAC10
ELF1,MAD1L1
ELF1,METTL5
ELF1,TAF10
ELF1,ANKRD49
ELF1,ATP6V0E1
ELF1,DCP1A
ELF1,IMP4
ELF1,CC2D1A
ELF1,FARS2
ELF1,GINS4
ELF1,ANAPC13
ELF1,MCTS1
ELF1,COPE
ELF1,DENND3
ELF1,KRAS
ELF1,RPL17
ELF1,SLC7A7
ELF1,CYP2R1
ELF1,PHAX
ELF1,SCAMP2
ELF1,DENND1C
ELF1,PNN
ELF1,C9orf72
ELF1,IFT43
ELF1,E2F3
ELF1,PABPC1
ELF1,MYL6B
ELF1,MDH1
ELF1,BCAT2
ELF1,CWC25
ELF1,RPS6KC1
ELF1,RPS27L
ELF1,ARPC1A
ELF1,ARGLU1
ELF1,PRPF18
ELF1,SPTLC1
ELF1,ATG4C
ELF1,NAGK
ELF1,ALOX5AP
ELF1,PHF20L1
ELF1,SRSF2
ELF1,SERBP1
ELF1,CIR1
ELF1,TAF1B
ELF1,TDRD3
ELF1,COPB2
ELF1,NDUFB7
ELF1,SETX
ELF1,SUPT20H
ELF1,MRPL16
ELF1,TP53BP2
ELF1,MIA3
ELF1,PDGFD
ELF1,STX10
ELF1,PSMC6
ELF1,PTER
ELF1,SMARCD2
ELF1,SPICE1
ELF1,ZBTB43
ELF1,EIF3A
ELF1,CAMK2D
ELF1,HOXA7
ELF1,PPM1A
ELF1,PLRG1
ELF1,LPXN
ELF1,RNF181
ELF1,FDXR
ELF1,CD164
ELF1,INO80
ELF1,XPNPEP1
ELF1,EBAG9
ELF1,IMMT
ELF1,HSPD1
ELF1,MRPS16
ELF1,ZFPL1
ELF1,COPS5
ELF1,SMIM20
ELF1,CCDC6
ELF1,POLG2
ELF1,BORA
ELF1,RECQL5
ELF1,RNF115
ELF1,GTF2A1
ELF1,IL12RB1
ELF1,UTP6
ELF1,MED11
ELF1,POU4F1
ELF1,KLHDC2
ELF1,MRPL22
ELF1,MYBL1
ELF1,POLR2G
ELF1,NDUFA1
ELF1,RASSF5
ELF1,TXNL1
ELF1,KIF20B
ELF1,KARS
ELF1,HAUS6
ELF1,FAM122B
ELF1,COMMD2
ELF1,GLE1
ELF1,MIOS
ELF1,CUTA
ELF1,SDE2
ELF1,SCFD1
ELF1,RPS10
ELF1,PDS5A
ELF1,GOLGA7
ELF1,RB1
ELF1,C6orf47
ELF1,SLC25A40
ELF1,FAM98B
ELF1,ING1
ELF1,RPL10
ELF1,TFEB
ELF1,COPS3
ELF1,MCL1
ELF1,YY1
ELF1,ABCF1
ELF1,SLC25A37
ELF1,DLGAP5
ELF1,PSMA5
ELF1,POLR2J
ELF1,RBL2
ELF1,CBX3
ELF1,PIN1
ELF1,GCC2
ELF1,EML2
ELF1,MRPS18B
ELF1,PPP2R1A
ELF1,UBXN1
ELF1,LIMA1
ELF1,ZNF800
ELF1,NASP
ELF1,PHKG2
ELF1,C1GALT1
ELF1,PPP1CC
ELF1,HPS3
ELF1,EXOC7
ELF1,TCF25
ELF1,C6orf62
ELF1,SAFB2
ELF1,NDUFA8
ELF1,SRSF9
ELF1,SGTA
ELF1,ZBTB17
ELF1,ZFAS1
ELF1,EMSY
ELF1,TBCCD1
ELF1,MOSPD3
ELF1,CXorf38
ELF1,RAB10
ELF1,CRNDE
ELF1,TMEM91
ELF1,SMC4
ELF1,PHIP
ELF1,BCL11A
ELF1,RAN
ELF1,ZNF143
ELF1,YPEL1
ELF1,SEC61G
ELF1,CDC5L
ELF1,DCAF8
ELF1,FAM104B
ELF1,PPP1R12A
ELF1,KLF6
ELF1,NDUFS7
ELF1,PPP2CB
ELF1,SNW1
ELF1,SAMM50
ELF1,GMEB1
ELF1,SRP68
ELF1,NDN
ELF1,TBL1X
ELF1,RNPS1
ELF1,RPS20
ELF1,RCCD1
ELF1,PTPRA
ELF1,VPS41
ELF1,PGGT1B
ELF1,CLPP
ELF1,NCKAP1L
ELF1,ATMIN
ELF1,HSP90AA1
ELF1,MYADM
ELF1,TIPRL
ELF1,ZNF26
ELF1,MLYCD
ELF1,PLEKHA3
ELF1,NPEPPS
ELF1,MCM2
ELF1,DNM2
ELF1,PPP2R5A
ELF1,CHD8
ELF1,LRRC23
ELF1,PHTF2
ELF1,SEC63
ELF1,REV3L
ELF1,EIF2AK1
ELF1,SDHD
ELF1,ASF1A
ELF1,TIAM2
ELF1,SLC25A38
ELF1,CREBZF
ELF1,TP53I13
ELF1,LRRC58
ELF1,DTD1
ELF1,GPATCH8
ELF1,FEN1
ELF1,LINC01184
ELF1,CDK1
ELF1,PRPF38B
ELF1,POLD4
ELF1,SRRM1
ELF1,HLA-DMA
ELF1,RBBP6
ELF1,OSGIN2
ELF1,USP5
ELF1,CCNB2
ELF1,THG1L
ELF1,TEX10
ELF1,BAP1
ELF1,MTMR14
ELF1,C9orf40
ELF1,UBA1
ELF1,VIPAS39
ELF1,SNAPC3
ELF1,MASTL
ELF1,PLK4
ELF1,GOLT1B
ELF1,SPINT1
ELF1,CHTF8
ELF1,GMIP
ELF1,SMARCAD1
ELF1,MITD1
ELF1,SF3B5
ELF1,RPSA
ELF1,KREMEN2
ELF1,LMNB2
ELF1,SPAG7
ELF1,SLC25A19
ELF1,ORC1
ELF1,MRPS31
ELF1,YIPF1
ELF1,BLOC1S4
ELF1,RWDD1
ELF1,FAM76B
ELF1,CDC25C
ELF1,KEAP1
ELF1,PDK3
ELF1,NAA50
ELF1,YWHAE
ELF1,TCEAL9
ELF1,PCNP
ELF1,ADSS
ELF1,CCDC15
ELF1,MSH2
ELF1,TBCC
ELF1,ZNF860
ELF1,RPIA
ELF1,THOC2
ELF1,ARMCX5
ELF1,ZNF280D
ELF1,MLLT1
ELF1,UBL7-AS1
ELF1,CDC16
ELF1,YTHDF2
ELF1,CCDC91
ELF1,CNOT9
ELF1,VPS33B
ELF1,GFER
ELF1,PRPF40A
ELF1,FANCF
ELF1,BICD1
ELF1,KIF5C
ELF1,MCF2L
ELF1,ZBTB49
ELF1,CASZ1
ELF1,WDR48
ELF1,PCGF1
ELF1,ZNF202
ELF1,ZNF623
ELF1,TVP23C
ELF1,KDM5C
ELF1,TMEM71
ELF1,C14orf28
ELF1,METRNL
ELF1,SAMD10
ELF1,KLHL2
ELF1,ZNF496
ELF1,ANKS1A
ELF1,MLLT3
ELF1,RPL11
ELF1,DET1
ELF1,COG7
ELF1,FNTA
ELF1,KIF22
ELF1,SIKE1
ELF1,C6orf226
ELF1,UBE2V2
ELF1,RHBDD2
ELF1,RPS3
ELF1,ZYX
ELF1,ATOX1
ELF1,AP3D1
ELF1,PIGN
ELF1,SHC1
ELF1,ZNF101
ELF1,PRPF19
ELF1,MDM4
ELF1,ERI2
ELF1,CDK13
ELF1,ZNF622
ELF1,TXN2
ELF1,CYB561A3
ELF1,TIMMDC1
ELF1,TRAPPC1
ELF1,SUPT4H1
ELF1,TSG101
ELF1,FBXW2
ELF1,NUDT5
ELF1,PHB2
ELF1,NDUFA13
ELF1,MAP4K2
ELF1,TMUB2
ELF1,WDR37
ELF1,DHX36
ELF1,NIPBL
ELF1,UHMK1
ELF1,DMTF1
ELF1,PPME1
ELF1,DR1
ELF1,ARHGEF1
ELF1,PIK3C3
ELF1,CFL1
ELF1,METTL6
ELF1,GPAA1
ELF1,AP1S2
ELF1,EXOC1
ELF1,VEZF1
ELF1,NUDCD3
ELF1,UBE4A
ELF1,NKIRAS2
ELF1,FUBP3
ELF1,GTSF1
ELF1,NIF3L1
ELF1,C6orf89
ELF1,SMIM15
ELF1,SPTLC2
ELF1,TMEM33
ELF1,TFB1M
ELF1,CHORDC1
ELF1,CCNDBP1
ELF1,NXT2
ELF1,VPS53
ELF1,PSMD14
ELF1,SART1
ELF1,PEX6
ELF1,USP39
ELF1,CCP110
ELF1,SRPRA
ELF1,ABCB9
ELF1,EIF4G1
ELF1,PSMD6
ELF1,TRAPPC6B
ELF1,OGG1
ELF1,TTC30B
ELF1,CHMP1A
ELF1,SPATA33
ELF1,EXOC6
ELF1,KATNA1
ELF1,TNKS2
ELF1,IPPK
ELF1,RPL6
ELF1,PRKCSH
ELF1,SNRPB2
ELF1,RPL28
ELF1,SMG7
ELF1,GFI1
ELF1,ARHGDIA
ELF1,MCM10
ELF1,SRSF5
ELF1,ZNHIT1
ELF1,HNRNPD
ELF1,MTPN
ELF1,GPSM3
ELF1,E2F4
ELF1,DDA1
ELF1,RER1
ELF1,ZC3H13
ELF1,TMEM230
ELF1,SSR2
ELF1,VMA21
ELF1,RPS21
ELF1,PRKAB1
ELF1,ARV1
ELF1,FBXO8
ELF1,CEP44
ELF1,GTF3C1
ELF1,RABEP2
ELF1,HCCS
ELF1,UBTF
ELF1,CRK
ELF1,NBPF20
ELF1,ARPC4
ELF1,PABPN1
ELF1,BBIP1
ELF1,TADA3
ELF1,TRAPPC4
ELF1,DUSP6
ELF1,MTA2
ELF1,ATXN7L2
ELF1,ACTR6
ELF1,STK40
ELF1,MRPL27
ELF1,KIFC1
ELF1,LINC01215
ELF1,LPP
ELF1,TOPBP1
ELF1,POLR2C
ELF1,FOXN3
ELF1,ZNF780A
ELF1,CGGBP1
ELF1,CLEC11A
ELF1,AGPAT3
ELF1,EIF3K
ELF1,UBE2N
ELF1,CDC34
ELF1,UBA2
ELF1,CSK
ELF1,GATAD2A
ELF1,TIMM10B
ELF1,ARFIP2
ELF1,SMUG1
ELF1,FAM107B
ELF1,CENPQ
ELF1,UBAC1
ELF1,PPIL2
ELF1,MRPS34
ELF1,CSNK1A1
ELF1,ATP6V1D
ELF1,COX17
ELF1,SLX4
ELF1,VPS16
ELF1,NAA20
ELF1,TTC14
ELF1,MGRN1
ELF1,LMBRD1
ELF1,ARF3
ELF1,KRCC1
ELF1,PPP1R11
ELF1,TIMM10
ELF1,LSM5
ELF1,TOMM20
ELF1,KBTBD8
ELF1,GOSR2
ELF1,GABPB1
ELF1,ATP23
ELF1,MED7
ELF1,KIAA0355
ELF1,HSPA4
ELF1,FRA10AC1
ELF1,TNRC6A
ELF1,GSPT1
ELF1,TMED8
ELF1,ST14
ELF1,TIMM8B
ELF1,UBE2D3
ELF1,MRPL13
ELF1,NKRF
ELF1,PPIG
ELF1,SNRPB
ELF1,ATM
ELF1,ELAC2
ELF1,STX4
ELF1,KCNAB2
ELF1,KLHL5
ELF1,PSMB7
ELF1,RAB7A
ELF1,TPM3
ELF1,YIPF3
ELF1,MTIF3
ELF1,RPL32
ELF1,IGF2BP1
ELF1,EIF3M
ELF1,BORCS7
ELF1,RBM39
ELF1,ELK3
ELF1,COMMD5
ELF1,LIMD2
ELF1,GNAI2
ELF1,SYMPK
ELF1,BFAR
ELF1,DAZAP2
ELF1,NEK9
ELF1,PRKCD
ELF1,KAT5
ELF1,TINF2
ELF1,TMEM156
ELF1,TIPARP
ELF1,AP2A1
ELF1,C3orf38
ELF1,EDRF1
ELF1,HYPK
ELF1,MFN2
ELF1,FMNL1
ELF1,TRAM2
ELF1,GNG2
ELF1,ZBTB25
ELF1,RNF144B
ELF1,ZBTB1
ELF1,PER2
ELF1,PIK3CD
ELF1,MTF2
ELF1,TUFM
ELF1,RPS14
ELF1,GFOD1
ELF1,ALKBH3
ELF1,MUT
ELF1,NEAT1
ELF1,NOP10
ELF1,TRIM44
ELF1,SF3B6
ELF1,RTN4
ELF1,RPS27A
ELF1,TAOK3
ELF1,DPM1
ELF1,PNISR
ELF1,COX14
ELF1,MAD2L1BP
ELF1,C11orf24
ELF1,EVI2B
ELF1,RIOK3
ELF1,CNOT2
ELF1,PRPF3
ELF1,SEPT9
ELF1,CDC37L1
ELF1,LARP4
ELF1,NFYA
ELF1,RPL26L1
ELF1,SLC35B2
ELF1,CELF1
ELF1,ZNF22
ELF1,POLR2A
ELF1,NECAP2
ELF1,FAM126A
ELF1,ALDH16A1
ELF1,RHOG
ELF1,CCDC25
ELF1,MIR3681HG
ELF1,CLINT1
ELF1,PIK3CA
ELF1,CEP85L
ELF1,VANGL1
ELF1,PEF1
ELF1,CCSER2
ELF1,UQCRC2
ELF1,ZNF276
ELF1,MED18
ELF1,SIRT6
ELF1,EHD1
ELF1,VTA1
ELF1,PEX16
ELF1,ARHGAP30
ELF1,TBPL1
ELF1,LASP1
ELF1,STOML2
ELF1,REST
ELF1,PARN
ELF1,PRPF4
ELF1,RAB11B-AS1
ELF1,PSME3
ELF1,SH3GLB2
ELF1,ZRANB2
ELF1,CORO1B
ELF1,NFATC2
ELF1,CHMP2A
ELF1,MCM7
ELF1,RUBCN
ELF1,RHBDF2
ELF1,SMAP2
ELF1,DOCK10
ELF1,SCMH1
ELF1,NPRL2
ELF1,PYROXD1
ELF1,ITGB1
ELF1,RNF44
ELF1,DIDO1
ELF1,TMEM68
ELF1,STAT6
ELF1,DBR1
ELF1,UTP23
ELF1,CREB1
ELF1,RAB35
ELF1,FARSA
ELF1,RPL30
ELF1,CPT2
ELF1,MYO1C
ELF1,RPS16
ELF1,ATXN7L3
ELF1,YIPF5
ELF1,SLC35A4
ELF1,ZNF608
ELF1,LRRC61
ELF1,FANCL
ELF1,SAMSN1
ELF1,STK10
ELF1,RASSF1
ELF1,CSAD
ELF1,NLK
ELF1,RPS19
ELF1,MAPK9
ELF1,HPCAL1
ELF1,ELOVL5
ELF1,CTDSPL2
ELF1,STARD3
ELF1,LTN1
ELF1,GTF3A
ELF1,FBXW7
ELF1,SLC4A8
ELF1,TAF2
ELF1,ZCCHC7
ELF1,DYRK2
ELF1,HNRNPH1
ELF1,KANSL1
ELF1,PCBP1
ELF1,FOXP4
ELF1,C12orf57
ELF1,CCDC171
ELF1,RPS6KA1
ELF1,SND1
ELF1,REL
ELF1,MICU1
ELF1,MRPL33
ELF1,ARHGAP27
ELF1,RIC8A
ELF1,PIP4K2A
ELF1,CCNL1
ELF1,CITED2
ELF1,ACOT7
ELF1,DNAJC5
ELF1,UCP2
ELF1,LMO7
ELF1,PDCD6
ELF1,CBLL1
ELF1,BAK1
ELF1,KIF2A
ELF1,ASB3
ELF1,ZNF414
ELF1,SLAIN2
ELF1,KLF10
ELF1,ABTB1
ELF1,HDAC9
ELF1,SECISBP2
ELF1,RNASEH1
ELF1,ANKH
ELF1,DIS3
ELF1,AKIRIN2
ELF1,EIF2S3
ELF1,INO80E
ELF1,GSK3B
ELF1,MSANTD2
ELF1,BECN1
ELF1,GIT2
ELF1,STAM2
ELF1,BACE2
ELF1,GBA
ELF1,PUM1
ELF1,C12orf75
ELF1,FBXO34
ELF1,COG2
ELF1,DNTTIP2
ELF1,ARRDC3-AS1
ELF1,GSKIP
ELF1,DPP3
ELF1,MEA1
ELF1,PPHLN1
ELF1,PATZ1
ELF1,UVRAG
ELF1,RPL31
ELF1,STX12
ELF1,OSBPL2
ELF1,PDCD10
ELF1,ZFAND3
ELF1,BMP2K
ELF1,RNF10
ELF1,FCF1
ELF1,IPO8
ELF1,PPP1R18
ELF1,NDUFS2
ELF1,SHISA8
ELF1,APEX2
ELF1,B3GNT7
ELF1,RAB14
ELF1,SSBP2
ELF1,GOLPH3
ELF1,STRADA
ELF1,PTBP3
ELF1,CDC42
ELF1,SLX4IP
ELF1,PRR14L
ELF1,MAPK1IP1L
ELF1,FRYL
ELF1,ADD3
ELF1,WWC3
ELF1,MIR181A1HG
ELF1,MLF2
ELF1,WDR1
ELF1,PCID2
ELF1,CCT2
ELF1,RAB2A
ELF1,RAB5C
ELF1,SLC46A3
ELF1,PSMC5
ELF1,SMCHD1
ELF1,CNST
ELF1,DIAPH1
ELF1,AGL
ELF1,CNOT10
ELF1,NUDT18
ELF1,MPDU1
ELF1,KLF12
ELF1,TMEM243
ELF1,HPF1
ELF1,ATG5
ELF1,TCEAL8
ELF1,STRAP
ELF1,PCF11
ELF1,ENDOV
ELF1,PSMD7
ELF1,NUP205
ELF1,TMSB4X
ELF1,ANKRD17
ELF1,PAK4
ELF1,DAAM1
ELF1,CERS5
ELF1,BLK
ELF1,GCN1
ELF1,RPS13
ELF1,ZC3H10
ELF1,XKRX
ELF1,WDFY2
ELF1,PPIH
ELF1,MON2
ELF1,BASP1
ELF1,RELA
ELF1,EMC8
ELF1,RBMX2
ELF1,ATR
ELF1,WAC
ELF1,SNRNP27
ELF1,TRPV2
ELF1,RELT
ELF1,SFI1
ELF1,RFC2
ELF1,ZBTB24
ELF1,RPL8
ELF1,GDAP1
ELF1,GNPAT
ELF1,C1orf131
ELF1,MORN2
ELF1,RPS17
ELF1,RAD51D
ELF1,ARMCX3
ELF1,UXT
ELF1,RPL21
ELF1,MTFR2
ELF1,YTHDF3
ELF1,ILF2
ELF1,SLC35B3
ELF1,HCG18
ELF1,DNAJA3
ELF1,PCBP2
ELF1,RNASEH2B
ELF1,MROH1
ELF1,CEP55
ELF1,NUBP1
ELF1,PPIP5K2
ELF1,NDUFS1
ELF1,RSBN1
ELF1,PDCD2
ELF1,ALG6
ELF1,SRGAP2B
ELF1,ZNF317
ELF1,CHFR
ELF1,BTK
ELF1,SIPA1L3
ELF1,OPA3
ELF1,TTC9C
ELF1,IQGAP1
ELF1,VRK3
ELF1,ATXN2L
ELF1,ABHD10
ELF1,PDRG1
ELF1,CHMP3
ELF1,PLEKHJ1
ELF1,HNRNPUL2
ELF1,CCAR1
ELF1,C15orf40
ELF1,AIFM1
ELF1,DCAF6
ELF1,C5orf24
ELF1,KIAA2026
ELF1,NARFL
ELF1,PDCD6IP
ELF1,PDCL3
