TF,Targets
ATF1,VPS37A
ATF1,RECQL5
ATF1,INSIG2
ATF1,PHF5A
ATF1,TWISTNB
ATF1,KCTD6
ATF1,RHBDD1
ATF1,XXYLT1
ATF1,IDH3G
ATF1,MAP3K7
ATF1,ATF1
ATF1,STRAP
ATF1,PELO
ATF1,EDRF1
ATF1,MBD6
ATF1,NAA20
ATF1,EEF2K
ATF1,PUF60
ATF1,TBC1D25
ATF1,SMAGP
ATF1,SOGA1
ATF1,NFKB1
ATF1,PPIL1
ATF1,CIR1
ATF1,ILF3
ATF1,TUSC2
ATF1,TRMT1
ATF1,CHEK1
ATF1,AAAS
ATF1,MYO7B
ATF1,AKT1S1
ATF1,CAPZB
ATF1,TCEA2
ATF1,ATF3
ATF1,REV1
ATF1,E2F3
ATF1,IBA57
ATF1,PARVB
ATF1,ZMYND19
ATF1,INO80D
ATF1,HMGCR
ATF1,GNL2
ATF1,SIN3A
ATF1,CCNH
ATF1,SLC43A2
ATF1,TMEM165
ATF1,SKP2
ATF1,FOSL1
ATF1,PRKAR2A
ATF1,WBP11
ATF1,DDX18
ATF1,HMGN5
ATF1,GZF1
ATF1,HIST1H2AJ
ATF1,PPP1R8
ATF1,TAF1
ATF1,PRPF40A
ATF1,TUFM
ATF1,ZBTB14
ATF1,TNFRSF1B
ATF1,RAD23A
ATF1,SLC25A33
ATF1,E2F7
ATF1,ZNF146
ATF1,LACTB2
ATF1,CSNK1A1
ATF1,YPEL1
ATF1,CSDE1
ATF1,CCT2
ATF1,AATF
ATF1,UTP4
ATF1,HELQ
ATF1,SLC27A4
ATF1,SEC24B
ATF1,RPS6KA5
ATF1,MAP2K7
ATF1,TPR
ATF1,RAE1
ATF1,PSMG4
ATF1,UBE2E3
ATF1,ELF2
ATF1,TCF25
ATF1,MRPS26
ATF1,MFSD10
ATF1,BAG6
ATF1,VPS4B
ATF1,SDCBP
ATF1,RPL21
ATF1,TUBA1C
ATF1,NOM1
ATF1,VDAC1
ATF1,ZSCAN16
ATF1,GPS2
ATF1,NDUFS3
ATF1,CUX1
ATF1,EIF2S1
ATF1,RPIA
ATF1,HOTAIRM1
ATF1,ATAD3A
ATF1,ELP5
ATF1,SOAT1
ATF1,MPC1
ATF1,CPXM1
ATF1,NUS1
ATF1,GADD45A
ATF1,NAA50
ATF1,NOP58
ATF1,ODC1
ATF1,RMND1
ATF1,TLK1
ATF1,THAP12
ATF1,KLHL7
ATF1,PLPP1
ATF1,TOB1
ATF1,WDFY2
ATF1,AP4M1
ATF1,BDP1
ATF1,DCUN1D5
ATF1,IRF5
ATF1,MRM1
ATF1,HPF1
ATF1,BLOC1S4
ATF1,PODXL2
ATF1,DNMBP
ATF1,CNOT6
ATF1,MAP2K2
ATF1,GTF2B
ATF1,TNNC2
ATF1,TOMM22
ATF1,NFKBIZ
ATF1,RCAN3
ATF1,RER1
ATF1,LIPE
ATF1,RBM8A
ATF1,UTP3
ATF1,SLC39A6
ATF1,CYHR1
ATF1,BRAF
ATF1,SCYL2
ATF1,ZNF295-AS1
ATF1,ABCE1
ATF1,COQ7
ATF1,MAPK1IP1L
ATF1,NAF1
ATF1,SEPT7
ATF1,MORC2
ATF1,HNRNPA3
ATF1,PCBP1
ATF1,ERI2
ATF1,CCAR2
ATF1,ATP6V1E2
ATF1,MAN1A2
ATF1,LCLAT1
ATF1,RAB7A
ATF1,GTF2H3
ATF1,TRAPPC12
ATF1,NPLOC4
ATF1,ZNF215
ATF1,ZNF385C
ATF1,LIN54
ATF1,TRIM28
ATF1,DHX37
ATF1,PPM1A
ATF1,MYO1C
ATF1,NELFA
ATF1,CHD1
ATF1,GAPVD1
ATF1,RPL38
ATF1,ARHGDIA
ATF1,PPP4R3A
ATF1,POLR2K
ATF1,GAR1
ATF1,MRPL3
ATF1,NAIF1
ATF1,CEP78
ATF1,ELP4
ATF1,CDKN1A
ATF1,MAP3K12
ATF1,CLCF1
ATF1,C1orf159
ATF1,ALG10
ATF1,ANKH
ATF1,PFDN2
ATF1,NDFIP2
ATF1,UTP6
ATF1,LRTOMT
ATF1,ZNF426
ATF1,BEX1
ATF1,PACSIN3
ATF1,LPCAT1
ATF1,UBE2K
ATF1,COPZ1
ATF1,CEP120
ATF1,ZC3H18
ATF1,TNFAIP8
ATF1,SPRYD4
ATF1,UBE2D3
ATF1,SPRY1
ATF1,UTP18
ATF1,GYG1
ATF1,CD151
ATF1,E2F8
ATF1,KBTBD4
ATF1,GNL3
ATF1,IL10
ATF1,ARID2
ATF1,RBPJ
ATF1,RCN1
ATF1,SLC52A2
ATF1,MAPK1
ATF1,HNRNPC
ATF1,ACIN1
ATF1,PABPC1
ATF1,TMEM242
ATF1,ARCN1
ATF1,SLC35F6
ATF1,WASL
ATF1,PITPNB
ATF1,UBE2S
ATF1,GGPS1
ATF1,PRKAR2B
ATF1,STAG1
ATF1,RHEB
ATF1,ASAH1
ATF1,ZNF428
ATF1,NGDN
ATF1,GCN1
ATF1,METTL16
ATF1,BAG3
ATF1,RRAS
ATF1,SF3B2
ATF1,PRPF38A
ATF1,CC2D1B
ATF1,PREPL
ATF1,PSEN2
ATF1,VRK2
ATF1,XRCC4
ATF1,N4BP1
ATF1,HIPK2
ATF1,NXF1
ATF1,SMARCE1
ATF1,LRRC58
ATF1,ZRANB3
ATF1,N4BP2L2
ATF1,PRKAR1B
ATF1,UACA
ATF1,HIST1H2BG
ATF1,SNF8
ATF1,PDRG1
ATF1,ZDHHC7
ATF1,DEPDC5
ATF1,TMEM237
ATF1,RMI2
ATF1,PDSS1
ATF1,LRRC2
ATF1,DGAT2
ATF1,MTURN
ATF1,CWC25
ATF1,SREK1
ATF1,TIMM17A
ATF1,SET
ATF1,CLIP4
ATF1,COPE
ATF1,DBNL
ATF1,ZMYND8
ATF1,C12orf49
ATF1,NOL8
ATF1,EYA3
ATF1,WDR18
ATF1,RNF4
ATF1,PRDM1
ATF1,TFE3
ATF1,FBXL17
ATF1,EIF3E
ATF1,RPS29
ATF1,THADA
ATF1,CLCN7
ATF1,CENPQ
ATF1,USB1
ATF1,SP110
ATF1,MYO9B
ATF1,POLR2J2
ATF1,AP1AR
ATF1,NRP2
ATF1,UBR5
ATF1,STK3
ATF1,FBL
ATF1,AUNIP
ATF1,TIMM22
ATF1,MRM3
ATF1,DDX5
ATF1,MRPS10
ATF1,RRS1
ATF1,M6PR
ATF1,SFXN1
ATF1,MLST8
ATF1,RPL24
ATF1,GBE1
ATF1,ADSL
ATF1,COPRS
ATF1,BLOC1S3
ATF1,THRAP3
ATF1,TECPR1
ATF1,RCL1
ATF1,TMEM267
ATF1,CDC25B
ATF1,DCK
ATF1,ABCC4
ATF1,SLC26A6
ATF1,CTDSP1
ATF1,PLAGL1
ATF1,EXOSC3
ATF1,LZIC
ATF1,CLP1
ATF1,PDXDC1
ATF1,BRF1
ATF1,SLC39A14
ATF1,NPW
ATF1,SMYD3
ATF1,TESK1
ATF1,CWC22
ATF1,PLGRKT
ATF1,NDUFAF7
ATF1,FAM160A2
ATF1,RNF130
ATF1,MMP17
ATF1,ATP13A2
ATF1,MOAP1
ATF1,GNPDA1
ATF1,GTPBP4
ATF1,MTF1
ATF1,MORF4L1
ATF1,HMHB1
ATF1,GNPDA2
ATF1,UFM1
ATF1,PNP
ATF1,PRPF4
ATF1,FAM122B
ATF1,PRPF18
ATF1,ACTA2
ATF1,C1orf123
ATF1,UBE2V2
ATF1,ZNF593
ATF1,RPS19
ATF1,WDR24
ATF1,PPP4C
ATF1,DCAKD
ATF1,CCAR1
ATF1,ARL2
ATF1,WDR75
ATF1,SLMAP
ATF1,CEBPZ
ATF1,COPB2
ATF1,ACOX3
ATF1,POFUT1
ATF1,CAMK1D
ATF1,ARHGEF2
ATF1,TRIM33
ATF1,CHFR
ATF1,ZNF552
ATF1,SSBP1
ATF1,RSF1
ATF1,LRRC37B
ATF1,KTI12
ATF1,ABHD5
ATF1,GADD45GIP1
ATF1,NUP107
ATF1,BCL2L1
ATF1,LLPH
ATF1,RFXAP
ATF1,GPN1
ATF1,OARD1
ATF1,CCT7
ATF1,MOCS3
ATF1,AKIRIN2
ATF1,SEC61G
ATF1,NPM1
ATF1,SMC5
ATF1,FAM8A1
ATF1,TBC1D9B
ATF1,KNSTRN
ATF1,IFNG-AS1
ATF1,STAU1
ATF1,GRPEL1
ATF1,MRPS6
ATF1,USP16
ATF1,ZNF654
ATF1,KBTBD8
ATF1,PACS1
ATF1,STK26
ATF1,BTF3L4
ATF1,AAR2
ATF1,PICK1
ATF1,ARL6IP6
ATF1,NMU
ATF1,RERE
ATF1,WDR3
ATF1,CADPS
ATF1,PPP1CB
ATF1,TCP11L1
ATF1,EIF3B
ATF1,PPIL2
ATF1,NIP7
ATF1,CWC15
ATF1,SETD4
ATF1,ANAPC16
ATF1,BUB1B
ATF1,GLUL
ATF1,ZEB1-AS1
ATF1,QKI
ATF1,YRDC
ATF1,ZNF232
ATF1,CHURC1
ATF1,EFNA4
ATF1,CDC23
ATF1,RPS3A
ATF1,CD82
ATF1,PATZ1
ATF1,RBM22
ATF1,LMAN2L
ATF1,R3HCC1L
ATF1,GDAP1
ATF1,UBA1
ATF1,RICTOR
ATF1,RPF1
ATF1,C17orf49
ATF1,LONRF1
ATF1,ZNF787
ATF1,MDM4
ATF1,PKHD1L1
ATF1,TIAL1
ATF1,TMEM87A
ATF1,JADE3
ATF1,PCED1A
ATF1,AMPD3
ATF1,SLC38A6
ATF1,RPS21
ATF1,FAM3C
ATF1,GPR180
ATF1,OPA1
ATF1,PNPO
ATF1,POU3F1
ATF1,LRRC47
ATF1,FEN1
ATF1,CWF19L2
ATF1,UBL4A
ATF1,USP12
ATF1,IFT46
ATF1,EMP3
ATF1,ZPR1
ATF1,FAM207A
ATF1,PIGC
ATF1,PDCD11
ATF1,PAWR
ATF1,TSR2
ATF1,PRR14
ATF1,RPL7
ATF1,HK1
ATF1,AP1S2
ATF1,MED7
ATF1,FAM168B
ATF1,NUDC
ATF1,GABPA
ATF1,ZNF566
ATF1,TMCO4
ATF1,RPS17
ATF1,FBXO22
ATF1,GSAP
ATF1,YIF1A
ATF1,CMTM7
ATF1,SNX12
ATF1,RRP9
ATF1,PRPSAP1
ATF1,IDI1
ATF1,FAM162A
ATF1,LRPPRC
ATF1,PELI3
ATF1,MYL12A
ATF1,RBMXL1
ATF1,UQCC2
ATF1,SAP30L
ATF1,HSPD1
ATF1,STX3
ATF1,DNAL1
ATF1,YEATS2
ATF1,MTA2
ATF1,NEK9
ATF1,WDR12
ATF1,HMOX2
ATF1,OLA1
ATF1,GPR160
ATF1,PARM1
ATF1,LACTB
ATF1,CDC16
ATF1,CEBPD
ATF1,RPL23A
ATF1,ARMC7
ATF1,MYBBP1A
ATF1,CTNNBL1
ATF1,RPF2
ATF1,RPP38
ATF1,ANKHD1
ATF1,POLR2H
ATF1,SZRD1
ATF1,DCTPP1
ATF1,POLR3B
ATF1,EZH1
ATF1,MTF2
ATF1,MPHOSPH8
ATF1,ZNF780A
ATF1,U2SURP
ATF1,ENO1
ATF1,AKAP12
ATF1,HIST1H4D
ATF1,PUS7
ATF1,CTPS1
ATF1,TAF2
ATF1,TOR1AIP2
ATF1,GLRX3
ATF1,RFX7
ATF1,C1orf109
ATF1,CXXC1
ATF1,RNF168
ATF1,CAPNS1
ATF1,SYTL2
ATF1,USP30
ATF1,CCDC189
ATF1,LYAR
ATF1,CTTN
ATF1,KLHL42
ATF1,HGS
ATF1,EFCAB2
ATF1,SRFBP1
ATF1,DDIAS
ATF1,CRYZL1
ATF1,VAC14
ATF1,MAP2K4
ATF1,NDUFB7
ATF1,AFG3L2
ATF1,BAZ1A
ATF1,ZNF701
ATF1,TNKS2-AS1
ATF1,BPTF
ATF1,ERMARD
ATF1,CBL
ATF1,SH2B2
ATF1,LGMN
ATF1,METTL13
ATF1,MTHFD1
ATF1,CHID1
ATF1,MIR155HG
ATF1,RSL1D1
ATF1,ORMDL1
ATF1,NAXE
ATF1,BOLA2-SMG1P6
ATF1,LPCAT3
ATF1,PLEKHA2
ATF1,GALNT2
ATF1,ENDOD1
ATF1,NDUFAF2
ATF1,XPO4
ATF1,C17orf53
ATF1,UBL7
ATF1,GPATCH3
ATF1,SNAPC5
ATF1,DPH2
ATF1,TRAK2
ATF1,BNIP2
ATF1,ZNF263
ATF1,FIP1L1
ATF1,WDR43
ATF1,CD47
ATF1,NKIRAS2
ATF1,C3orf38
ATF1,RAB10
ATF1,TCP1
ATF1,ENO1-AS1
ATF1,FRG1
ATF1,DDIT3
ATF1,KLHL25
ATF1,KMT5A
ATF1,TM2D3
ATF1,GPX4
ATF1,COA1
ATF1,SH3BP5
ATF1,NUP54
ATF1,FNBP1L
ATF1,MYO5A
ATF1,ABCC10
ATF1,TCOF1
ATF1,CCDC174
ATF1,NARS
ATF1,PARP3
ATF1,RPS27A
ATF1,SLC16A1-AS1
ATF1,KATNA1
ATF1,PABPC4
ATF1,SF3A3
ATF1,PGM2
ATF1,CHD6
ATF1,KIF13B
ATF1,PITHD1
ATF1,PCYT2
ATF1,WDR77
ATF1,INF2
ATF1,UHRF2
ATF1,COPZ2
ATF1,DHX16
ATF1,KLHL22
ATF1,TFB2M
ATF1,UBE2J2
ATF1,ZNF408
ATF1,RP2
ATF1,BLOC1S2
ATF1,SCO1
ATF1,SH3YL1
ATF1,GABPB1
ATF1,ZNF180
ATF1,WDR45B
ATF1,AIMP1
ATF1,CDC123
ATF1,XPC
ATF1,NDUFAF4
ATF1,PSMC5
ATF1,MIR3142HG
ATF1,FIG4
ATF1,ANKRD40
ATF1,NFU1
ATF1,SCNM1
ATF1,HDAC7
ATF1,PNPT1
ATF1,SRSF2
ATF1,ANKZF1
ATF1,PSMA6
ATF1,PXK
ATF1,MAT2A
ATF1,KIF9
ATF1,MITD1
ATF1,ZC3HAV1
ATF1,PAICS
ATF1,TNF
ATF1,COMMD2
ATF1,IMPA1
ATF1,CLYBL
ATF1,HELB
ATF1,GADD45B
ATF1,FANCF
ATF1,ITPR3
ATF1,RPL39
ATF1,ZNF551
ATF1,HIP1
ATF1,TBC1D14
ATF1,HNRNPDL
ATF1,WDR46
ATF1,FNBP1
ATF1,AP2A2
ATF1,WRAP73
ATF1,POLR3H
ATF1,OGFOD3
ATF1,MESP1
ATF1,FAM104B
ATF1,GPR108
ATF1,DCTD
ATF1,RNF26
ATF1,CBX1
ATF1,PRPS2
ATF1,PIGF
ATF1,DNAJC16
ATF1,KDM4B
ATF1,SNRNP27
ATF1,EGLN2
ATF1,JKAMP
ATF1,SLC35A1
ATF1,NEK2
ATF1,TRMT112
ATF1,MRPS7
ATF1,STYXL1
ATF1,ATP2A3
ATF1,TMEM185A
ATF1,EIF6
ATF1,UBAC2-AS1
ATF1,C16orf74
ATF1,HMGXB4
ATF1,IWS1
ATF1,PTPN20
ATF1,PSPH
ATF1,SYMPK
ATF1,IL2RA
ATF1,EXOSC5
ATF1,GSPT2
ATF1,EIF5B
ATF1,TFAM
ATF1,YBX1
ATF1,WDR83
ATF1,ARHGEF39
ATF1,CRLF3
ATF1,BCAT1
ATF1,RPL18A
ATF1,RTN3
ATF1,IRS1
ATF1,PTGES3
ATF1,PNO1
ATF1,ARSK
ATF1,CXCR4
ATF1,TARS
ATF1,TRAFD1
ATF1,APLP2
ATF1,HNRNPR
ATF1,NSA2
ATF1,PSAT1
ATF1,FASTKD2
ATF1,ADSS
ATF1,ILF2
ATF1,NTAN1
ATF1,HGH1
ATF1,KIN
ATF1,SULT1A1
ATF1,DCAF13
ATF1,FAM89A
ATF1,TMEM126B
ATF1,ITPK1
ATF1,HHEX
ATF1,COG2
ATF1,CCDC12
ATF1,MYC
ATF1,CALHM2
ATF1,CCNE2
ATF1,UBXN1
ATF1,INTS10
ATF1,TIMM13
ATF1,SNX9
ATF1,REXO2
ATF1,IPO7
ATF1,PDE9A
ATF1,C6orf48
ATF1,ARRDC2
ATF1,ANXA5
ATF1,POLH
ATF1,ISG20L2
ATF1,CUL5
ATF1,SNW1
ATF1,NOP2
ATF1,CCDC6
ATF1,RIF1
ATF1,TMED8
ATF1,NDUFA4L2
ATF1,TMEM126A
ATF1,KIAA0319L
ATF1,PAIP1
ATF1,XIST
ATF1,DGKD
ATF1,GFM1
ATF1,EIF2B3
ATF1,KIF5B
ATF1,ORC2
ATF1,PCID2
ATF1,EIF3I
ATF1,VAMP5
ATF1,RPS10
ATF1,ZMYM3
ATF1,PDLIM7
ATF1,CDKN2D
ATF1,PSMA1
ATF1,SNHG7
ATF1,LRRC75A
ATF1,NOL11
ATF1,TAF1D
ATF1,NMD3
ATF1,ALDH9A1
ATF1,SPINT1
ATF1,PITRM1
ATF1,TIMM44
ATF1,KCTD13
ATF1,SLC16A4
ATF1,TCERG1
ATF1,FAM227B
ATF1,FAM184B
ATF1,ABHD6
ATF1,PTGS1
ATF1,IGSF10
ATF1,EIF2B5
ATF1,KLC4
ATF1,SDR16C5
ATF1,LPAR2
ATF2,PFN2
ATF2,SLC46A3
ATF2,FOXN2
ATF2,ATF2
ATF2,C14orf28
ATF2,TFPI2
ATF2,SORBS3
ATF2,SPTAN1
ATF2,FBXO8
ATF2,RTN2
ATF3,BBC3
ATF3,ATF3
ATF3,EIF5A2
ATF3,GPSM2
ATF3,HDAC9
ATF3,RARA
ATF3,MED28
ATF3,MIEF1
ATF3,BANP
ATF3,CDIP1
ATF3,ODC1
ATF3,PVT1
ATF3,ARPP19
ATF3,WARS2
ATF3,SLC25A33
ATF3,ATL2
ATF3,MAD1L1
ATF3,RALA
ATF3,FBXO42
ATF3,GADD45A
ATF3,PCK2
ATF3,DUSP10
ATF3,TRIAP1
ATF3,PTPN11
ATF3,PRMT1
ATF3,VPS41
ATF3,ECE1
ATF3,NINJ2
ATF3,RCN1
ATF3,PPP6R3
ATF3,STAU1
ATF3,UPF2
ATF3,ASB16-AS1
ATF3,CCSER2
ATF3,PAM
ATF3,HAUS6
ATF3,DNPEP
ATF3,ZBTB32
ATF3,SLC4A7
ATF3,PICK1
ATF3,SDCBP
ATF3,BACH1
ATF3,PIP5K1B
ATF3,KLF10
ATF3,LINC00158
ATF3,TAF9
ATF3,ZBTB10
ATF3,SGCB
ATF3,NAMPT
ATF3,DDIT4
ATF3,PIM3
ATF3,BCL2
ATF3,TBC1D23
ATF3,PLK3
ATF3,CDC27
ATF3,MRPL49
ATF3,CHIC2
ATF3,C21orf2
ATF3,RIN3
ATF3,RNF40
ATF3,CTNNB1
ATF3,FARSA
ATF3,ZFR
ATF3,SNN
ATF3,GADD45G
ATF3,DDIT3
ATF3,RNF138
ATF3,PREPL
ATF3,GTF2H3
ATF3,MTRNR2L1
ATF3,GGNBP2
ATF3,MDM2
ATF3,SLC3A2
ATF3,EIF2S2
ATF3,RNF145
ATF3,UBE2F
ATF3,THAP9-AS1
ATF3,LINC01003
ATF3,TUBE1
ATF3,MSTO1
ATF3,YBX3
ATF3,MYO9B
ATF3,DUSP22
ATF3,CD86
ATF3,ZNF830
ATF3,IER5
ATF3,CCP110
ATF3,AEN
ATF3,RAB11FIP1
ATF3,RBM7
ATF3,B3GNT7
ATF3,CDKN1A
ATF3,EIF4A1
ATF3,MRPS30
ATF3,WDR48
ATF3,TMEM267
ATF3,PNO1
ATF3,NMD3
ATF3,LSR
ATF3,PHPT1
ATF3,RRAGC
ATF3,PHLPP1
ATF3,KIAA0232
ATF3,CHMP2A
ATF3,EIF1
ATF3,NKRF
ATF3,PLK2
ATF3,DCP1B
ATF3,LMNA
ATF3,GPATCH3
ATF3,MIR155HG
ATF3,NFIC
ATF3,TCP11L1
ATF3,PYCR1
ATF3,TNFAIP8
ATF3,PLEKHO2
ATF3,EIF1B
ATF3,WDR4
ATF3,SAFB2
ATF3,FKRP
ATF3,TSPYL2
ATF3,WDPCP
ATF3,MIR22HG
ATF3,DDX21
ATF3,PRAF2
ATF3,NAA20
ATF3,SMIM7
ATF3,GTF2B
ATF3,MTHFD1L
ATF3,CCDC117
ATF3,RPF2
ATF3,MPHOSPH6
ATF3,CTR9
ATF3,FDXR
ATF3,DVL2
ATF3,GNPTG
ATF3,ATXN3
ATF3,VPS26A
ATF3,MAFG
ATF3,ZC3H4
ATF3,PAWR
ATF3,USP12
ATF3,GNB2
ATF3,STAMBPL1
ATF3,SLC20A1
ATF3,KDM6B
ATF3,CBX6
ATF3,TRIP6
ATF3,FBXO34
ATF3,CCND2
ATF3,NDUFA10
ATF3,RBM18
ATF3,SNHG15
ATF3,PPP1R15A
ATF3,AKIRIN1
ATF3,DDX49
ATF3,NUP214
ATF3,NSUN6
ATF3,PRRC2A
ATF3,RNMT
ATF3,MAGOHB
ATF3,DDX19A
ATF3,ZFAND5
ATF3,MAP4
