TF,Targets
ARNTL2,KCTD5
ARNTL2,PITPNM1
ARNTL2,CSNK1G2
ARNTL2,SYNRG
ARNTL2,TRA2B
ARNTL2,AHCYL1
ARNTL2,BRD2
ARNTL2,ILVBL
ARNTL2,PEX10
ARNTL2,OGFR
ARNTL2,XPO7
ARNTL2,DYNLT3
ARNTL2,LUZP1
ARNTL2,WDR82
ARNTL2,AHNAK
ARNTL2,OTUD6B
ARNTL2,CHD2
ARNTL2,SLC30A9
ARNTL2,ARFGEF1
ARNTL2,SGF29
ARNTL2,ADAM10
ARNTL2,EGR1
ARNTL2,NFATC3
ARNTL2,PER2
ARNTL2,GGA1
ARNTL2,RAB11FIP4
ARNTL2,GLB1
ARNTL2,PHF13
ARNTL2,YTHDC1
ARNTL2,METTL5
ARNTL2,TAF2
ARNTL2,DGKZ
ARNTL2,YY1
ARNTL2,SET
ARNTL2,ZNF584
ARNTL2,BIN3
ARNTL2,DDX3Y
ARNTL2,KAT7
ARNTL2,GINS4
ARNTL2,ZC3HAV1
ARNTL2,CXXC5
ARNTL2,C16orf91
ARNTL2,ERBIN
ARNTL2,EIF4G3
ARNTL2,FAM3C
ARNTL2,NPAT
ARNTL2,NDFIP2
ARNTL2,DNAJC30
ARNTL2,LIPE-AS1
ARNTL2,BAZ2A
ARNTL2,SCAMP4
ARNTL2,SLC25A40
ARNTL2,ATAD3A
ARNTL2,WDR61
ARNTL2,DMTF1
ARNTL2,MTFR1
ARNTL2,NOM1
ATF1,TBC1D9B
ATF1,XPNPEP3
ATF1,GOSR1
ATF1,UTP6
ATF1,IL6
ATF1,MRPS6
ATF1,MT2A
ATF1,NBR1
ATF1,GPAM
ATF1,DENR
ATF1,FNBP1L
ATF1,TMEM237
ATF1,VPS13A
ATF1,MTF1
ATF1,RRP9
ATF1,ATG13
ATF1,BRAF
ATF1,ATG5
ATF1,TRIP6
ATF1,CYCS
ATF1,PER2
ATF1,HNRNPU
ATF1,MRRF
ATF1,SNHG15
ATF1,TM9SF4
ATF1,XPO7
ATF1,PPM1A
ATF1,PPP2R2A
ATF1,CDC5L
ATF1,KLC1
ATF1,SLC25A37
ATF1,APTX
ATF1,IMPDH2
ATF1,CCDC86
ATF1,ELAVL1
ATF1,RELB
ATF1,PHF20L1
ATF1,TMEM147-AS1
ATF1,ERF
ATF1,NOLC1
ATF1,HAUS5
ATF1,RNPS1
ATF1,RAD51C
ATF1,PNMA6A
ATF1,NCDN
ATF1,BCL11A
ATF1,TBC1D7
ATF1,STAG1
ATF1,ZNRD1
ATF1,CTU2
ATF1,RPRD1A
ATF1,LUZP1
ATF1,TLE3
ATF1,CENPN
ATF1,CMC2
ATF1,DDX19A
ATF1,TNFRSF1B
ATF1,CDCA5
ATF1,FANCD2
ATF1,MAGOH
ATF1,XRCC6
ATF1,GTPBP10
ATF1,MFN2
ATF1,REL
ATF1,SCAF11
ATF1,NETO2
ATF1,EPB41L2
ATF1,ZC3H18
ATF1,MBIP
ATF1,GPALPP1
ATF1,ATP1B3
ATF1,RPS6KB2
ATF1,NAA40
ATF1,RIC1
ATF1,CCAR1
ATF1,FBXO10
ATF1,HMGCR
ATF1,GNL2
ATF1,SRSF5
ATF1,RNF4
ATF1,SERPINE2
ATF1,ZSWIM7
ATF1,TMUB1
ATF1,YIF1B
ATF1,PPP1R11
ATF1,CCDC189
ATF1,CENPQ
ATF1,GNL3
ATF1,FZD3
ATF1,GK5
ATF1,LINC00494
ATF1,SCX
ATF1,MTHFSD
ATF1,ZNF165
ATF1,TRPS1
ATF1,ABR
ATF1,HSP90AB1
ATF1,C2orf49
ATF1,PRNP
ATF1,POC1B
ATF1,HOOK2
ATF1,KCNAB2
ATF1,PATL1
ATF1,RPS27A
ATF1,IRS1
ATF1,PHF5A
ATF1,NOP58
ATF1,SIN3A
ATF1,CDK13
ATF1,GAPVD1
ATF1,TMEM242
ATF1,SLC46A3
ATF1,FOSL1
ATF1,LINC01013
ATF1,CCDC59
ATF1,SYMPK
ATF1,ELP5
ATF1,TTC17
ATF1,PDSS1
ATF1,SZRD1
ATF1,WDR77
ATF1,USP19
ATF1,FAM76A
ATF1,ARL6IP6
ATF1,EIF2S1
ATF1,IPO7
ATF1,TRAF1
ATF1,KDSR
ATF1,IFIH1
ATF1,RFXAP
ATF1,TMEM64
ATF1,KDM4C
ATF1,SEPT7
ATF1,MAGED2
ATF1,AKIRIN2
ATF1,NUMBL
ATF1,KIAA0319L
ATF1,GADD45GIP1
ATF1,CD274
ATF1,LINC00526
ATF1,PCGF1
ATF1,TBC1D14
ATF1,CIR1
ATF1,ECE1
ATF1,EIF4A1
ATF1,RMND1
ATF1,SLC43A2
ATF1,CSDE1
ATF1,ATL3
ATF1,MAP3K7CL
ATF1,ILF2
ATF1,TUFM
ATF1,UPF3B
ATF1,RPL36AL
ATF1,TSR2
ATF1,ANKRD46
ATF1,TCP11L1
ATF1,WDR12
ATF1,GPAT2
ATF1,BACH2
ATF1,GOLGA3
ATF1,SRSF6
ATF1,EBF1
ATF1,LMCD1
ATF1,PLEKHA1
ATF1,ACY3
ATF1,NCBP2
ATF1,TRIOBP
ATF1,TOPORS
ATF1,RPL38
ATF1,KBTBD3
ATF1,ING4
ATF1,ATF7IP
ATF1,DMC1
ATF1,SLC25A33
ATF1,NELFA
ATF1,AP5S1
ATF1,ACIN1
ATF1,ANAPC2
ATF1,NPW
ATF1,GTF2H3
ATF1,COPE
ATF1,UBE2D3
ATF1,ATF1
ATF1,USB1
ATF1,NDUFS3
ATF1,MBD6
ATF1,USP16
ATF1,CPNE2
ATF1,GCC1
ATF1,DSE
ATF1,NFKB1
ATF1,TMEM147
ATF1,MOAP1
ATF1,ITPRIP
ATF1,RAN
ATF1,SPDL1
ATF1,PMAIP1
ATF1,RPS27
ATF1,MAD2L2
ATF1,ANKHD1
ATF1,CANT1
ATF1,TWISTNB
ATF1,YPEL1
ATF1,DCUN1D5
ATF1,TMCO4
ATF1,AAR2
ATF1,RSL1D1
ATF1,KLHL24
ATF1,GCAT
ATF1,RCAN1
ATF1,IKBKB
ATF1,TOB1
ATF1,UQCC2
ATF1,WDR89
ATF1,KLC4
ATF1,JOSD2
ATF1,PHF20
ATF1,ANKH
ATF1,RELA
ATF1,FAM234A
ATF1,UBE2N
ATF1,PDE9A
ATF1,NAA50
ATF1,WDR75
ATF1,IFT80
ATF1,C20orf27
ATF1,HMGCS1
ATF1,RNF139
ATF1,CTPS1
ATF1,NRP2
ATF1,CCDC174
ATF1,TSPAN3
ATF1,RPL24
ATF1,DENND6A
ATF1,TAF1
ATF1,AP4M1
ATF1,RBM23
ATF1,SLC35F6
ATF1,GTF2H1
ATF1,NDUFA10
ATF1,CCDC124
ATF1,ANXA6
ATF1,UBA6
ATF1,BPTF
ATF1,EXOSC7
ATF1,FDXR
ATF1,KCTD6
ATF1,PSEN2
ATF1,EIF5AL1
ATF1,NFYB
ATF1,TDRD3
ATF1,HIST1H4D
ATF1,UBR5
ATF1,NAP1L5
ATF1,ZNF701
ATF1,DTL
ATF1,UBC
ATF1,NUP133
ATF1,TRNT1
ATF1,RING1
ATF1,PPIG
ATF1,EGR1
ATF1,RBM15
ATF1,INSIG2
ATF1,NAT10
ATF1,APPBP2
ATF1,AP1S2
ATF1,RREB1
ATF1,AP1G1
ATF1,HSD17B7
ATF1,MACROD2
ATF1,CDK19
ATF1,SNAPC5
ATF1,EDRF1
ATF1,LZIC
ATF1,IDH3G
ATF1,PELO
ATF1,SATB1
ATF1,PICK1
ATF1,FAM207A
ATF1,RSF1
ATF1,TIMM22
ATF1,MAPK1IP1L
ATF1,MAP3K7
ATF1,VRK1
ATF1,CLTB
ATF1,MME
ATF1,SCYL3
ATF1,PNPO
ATF1,RPS21
ATF1,UTP14A
ATF1,CCNH
ATF1,YRDC
ATF1,NUDC
ATF1,WDR74
ATF1,URGCP
ATF1,ALG10
ATF1,CYHR1
ATF1,RAD23A
ATF1,ATF3
ATF1,ABCE1
ATF1,ANAPC10
ATF1,FOXP1
ATF1,PPP1R15A
ATF1,FOSB
ATF1,CMSS1
ATF1,COQ7
ATF1,CEP120
ATF1,ILF3
ATF1,BDP1
ATF1,DPM1
ATF1,TBC1D15
ATF1,PCBP1
ATF1,PSMA6
ATF1,RPF1
ATF1,MTURN
ATF1,GEM
ATF1,CNTROB
ATF1,HIST1H4E
ATF1,ASB16-AS1
ATF1,GIGYF1
ATF1,SF1
ATF1,UTP18
ATF1,RAB7A
ATF1,M6PR
ATF1,PREPL
ATF1,TIMM17A
ATF1,LMO4
ATF1,ESCO1
ATF1,CAMK1D
ATF1,SERPINF1
ATF1,ZNF428
ATF1,MPDU1
ATF1,RNF14
ATF1,CHD1
ATF1,TUBA1C
ATF1,PFDN2
ATF1,CCNYL1
ATF1,SMIM14
ATF1,ZCWPW1
ATF1,STRAP
ATF1,TOMM40
ATF1,RPL23A
ATF1,KLHL7
ATF1,GABPA
ATF1,C1orf123
ATF1,HNRNPF
ATF1,GNPDA1
ATF1,SP110
ATF1,HAT1
ATF1,PABPC4
ATF1,BLOC1S4
ATF1,FAM160A2
ATF1,SDCBP
ATF1,MSC
ATF1,CLIP4
ATF1,DRAM1
ATF1,RBM22
ATF1,ALYREF
ATF1,DDX5
ATF1,EYA3
ATF1,SLC25A42
ATF1,KIF9
ATF1,SELL
ATF1,ERMARD
ATF1,SLC27A4
ATF1,MTHFD1L
ATF1,GCC2
ATF1,ARL2BP
ATF1,SIKE1
ATF1,METRNL
ATF1,MRPL49
ATF1,THRAP3
ATF1,CSNK1A1
ATF1,SMU1
ATF1,NUP54
ATF1,ELOF1
ATF1,ANXA7
ATF1,SUPT3H
ATF1,PTGES3
ATF1,RPL21
ATF1,HNRNPH1
ATF1,PPA1
ATF1,SLC16A1
ATF1,ARL2
ATF1,ODC1
ATF1,ZFP36
ATF1,CD151
ATF1,RANBP1
ATF1,PDGFD
ATF1,PGS1
ATF1,PRPF38A
ATF1,CRKL
ATF1,DNAJC16
ATF1,SLC7A7
ATF1,HEBP1
ATF1,TRIM33
ATF1,ZPR1
ATF1,MPHOSPH8
ATF1,UBE2V2
ATF1,ELF2
ATF1,EFCAB2
ATF1,TMEM87A
ATF1,COMMD2
ATF1,GRK5
ATF1,PABPC1
ATF1,STAU1
ATF1,TMEM80
ATF1,UBE2K
ATF1,LPCAT3
ATF1,TSC1
ATF1,ENO1
ATF1,UBE2S
ATF1,GAR1
ATF1,SLU7
ATF1,MAP2K4
ATF1,TOR1AIP2
ATF1,ELP4
ATF1,BUB1B
ATF1,SPECC1L
ATF1,LRRC75A
ATF1,UBAC2-AS1
ATF1,MXD3
ATF1,HNRNPR
ATF1,GTPBP4
ATF1,RPL26L1
ATF1,TAF2
ATF1,CHEK1
ATF1,ABCC4
ATF1,CBX1
ATF1,STOML2
ATF1,TMED8
ATF1,CMTM7
ATF1,RNF130
ATF1,SLC16A1-AS1
ATF1,SMYD3
ATF1,ZMYND19
ATF1,IL13RA1
ATF1,AATF
ATF1,DDX18
ATF1,DDX21
ATF1,SOAT1
ATF1,EIF6
ATF1,FANCF
ATF1,RER1
ATF1,CDC23
ATF1,RBPJ
ATF1,WDR18
ATF1,OLA1
ATF1,OAT
ATF1,RFX7
ATF1,PELI3
ATF1,HP1BP3
ATF1,PPP1R9B
ATF1,USP51
ATF1,PAPOLA
ATF1,ARL8B
ATF1,ARID5A
ATF1,RBM25
ATF1,KCTD7
ATF1,DEPDC5
ATF1,CC2D1B
ATF1,PARVB
ATF1,PPP3R1
ATF1,ZHX1
ATF1,RPS6KA5
ATF1,PFKFB3
ATF1,FAM13B
ATF1,MAP2K2
ATF1,TCP1
ATF1,TM2D3
ATF1,NFKBIZ
ATF1,WDR43
ATF1,NR4A3
ATF1,ARHGAP11A
ATF1,TAF11
ATF1,TAPT1
ATF1,MAP3K12
ATF1,ACAA2
ATF1,HIST1H2AJ
ATF1,INO80D
ATF1,EIF2B3
ATF1,IFT20
ATF1,LINC01224
ATF1,PAWR
ATF1,IL6ST
ATF1,TRMT1
ATF1,IWS1
ATF1,CXCR4
ATF1,MYC
ATF1,RHBDD1
ATF1,POLR2K
ATF1,DHX16
ATF1,PGM2
ATF1,TFAM
ATF1,BIRC6
ATF1,FAM168B
ATF1,ZNF10
ATF1,USP30
ATF1,OARD1
ATF1,PPP1CB
ATF1,SAFB
ATF1,CEBPD
ATF1,GLOD4
ATF1,BIRC2
ATF1,CDK4
ATF1,MORC2
ATF1,NUP107
ATF1,CCT2
ATF1,ISG20L2
ATF1,LTBP1
ATF1,ZNF507
ATF1,RPS29
ATF1,NARS2
ATF1,DNAJC14
ATF1,NAF1
ATF1,TBP
ATF1,SNF8
ATF1,KIN
ATF1,DCAKD
ATF1,CEP112
ATF1,SLC4A8
ATF1,WBP11
ATF1,ARID2
ATF1,SF3B2
ATF1,LACTB
ATF1,PCDH9
ATF1,SRFBP1
ATF1,EPC1
ATF1,ZCCHC2
ATF1,SLMAP
ATF1,VRK2
ATF1,ABT1
ATF1,SLC35C2
ATF1,MDM4
ATF1,ARL3
ATF1,COPB2
ATF1,GPATCH4
ATF1,LRRC37B
ATF1,MLLT10
ATF1,RPS17
ATF1,WRAP73
ATF1,CENPC
ATF1,NFATC1
ATF1,HIP1R
ATF1,PIM3
ATF1,CWC25
ATF1,CCDC85B
ATF1,CLP1
ATF1,METTL16
ATF1,TET2
ATF1,RHEB
ATF1,SF3A3
ATF1,IPO4
ATF1,TNFAIP1
ATF1,PLXNB2
ATF1,CD47
ATF1,PARM1
ATF1,SMARCE1
ATF1,LDB1
ATF1,LCLAT1
ATF1,GTF2B
ATF1,SF3B1
ATF1,PARP16
ATF1,SAP30L
ATF1,HNRNPC
ATF1,BZW2
ATF1,DBNL
ATF1,ZRANB3
ATF1,STK3
ATF1,NPLOC4
ATF1,RPF2
ATF1,HGS
ATF1,PDCD11
ATF1,ZMYND8
ATF1,EGLN2
ATF1,RFESD
ATF1,ADAP2
ATF1,AMPD3
ATF1,NOM1
ATF1,SUGT1
ATF1,RPS3A
ATF1,ZSCAN16
ATF1,NR1H2
ATF1,POLDIP3
ATF1,GPS2
ATF1,IRF5
ATF1,NR2C2
ATF1,ZEB1-AS1
ATF1,SEC61G
ATF1,NFIC
ATF1,INF2
ATF1,PPP4R3A
ATF1,PPP1R37
ATF1,VAC14
ATF1,PKHD1L1
ATF1,R3HCC1L
ATF1,PRPF40A
ATF1,C12orf49
ATF1,TCEA2
ATF1,ANXA5
ATF1,SEC24C
ATF1,NUFIP1
ATF1,SETD4
ATF1,PNP
ATF1,RPS19
ATF1,ATP1A1
ATF1,B3GALNT1
ATF1,STYXL1
ATF1,RCAN3
ATF1,LRTOMT
ATF1,ZNF263
ATF1,ELMOD2
ATF1,THAP12
ATF1,GLRX3
ATF1,REEP3
ATF1,FBXW4
ATF1,BCLAF1
ATF1,PATZ1
ATF1,SNW1
ATF1,MORF4L1
ATF1,MKRN2
ATF1,FBL
ATF1,DVL3
ATF1,PAM
ATF1,SET
ATF1,BTF3L4
ATF1,CPOX
ATF1,DHX37
ATF1,LPCAT1
ATF1,AUNIP
ATF1,POLR2C
ATF1,NIP7
ATF1,PNO1
ATF1,DGAT2
ATF1,TFRC
ATF1,PPIL2
ATF1,ARHGDIA
ATF1,CUX1
ATF1,PSMC5
ATF1,NXF1
ATF1,WASL
ATF1,PNPT1
ATF1,PSMA1
ATF1,POGZ
ATF1,TTF2
ATF1,TMEM62
ATF1,PNN
ATF1,TPR
ATF1,POLR2H
ATF1,ATP2A3
ATF1,WDR83
ATF1,PDCD6
ATF1,GNS
ATF1,PPIL1
ATF1,MLST8
ATF1,OGFOD3
ATF1,VDR
ATF1,AAAS
ATF1,SLC39A6
ATF1,TSN
ATF1,NCOA2
ATF1,ZNF408
ATF1,VDAC1
ATF1,NEK9
ATF1,MYO5A
ATF1,TUSC2
ATF1,DDX20
ATF1,NUTF2
ATF1,HLA-E
ATF1,CARMIL2
ATF1,RASSF1-AS1
ATF1,SLC39A14
ATF1,CCAR2
ATF1,CCDC6
ATF1,VPS4B
ATF1,GALNT2
ATF1,PSPH
ATF1,SAT1
ATF1,NPM1
ATF1,SFXN5
ATF1,HGH1
ATF1,DGKD
ATF1,VPS41
ATF1,LIPE
ATF1,FAM72D
ATF1,BRCC3
ATF1,SKP2
ATF1,FBXO22
ATF1,TESK1
ATF1,UBE2J2
ATF1,MTA2
ATF1,TUBB3
ATF1,BNIP2
ATF1,HOMEZ
ATF1,PWP2
ATF1,MPC1
ATF1,CBL
ATF1,RCC2
ATF1,KBTBD4
ATF1,MYO9B
ATF1,UBTD2
ATF1,FDFT1
ATF1,KRR1
ATF1,MRM1
ATF1,ZNF584
ATF1,NDFIP2
ATF1,OPA1
ATF1,AAMP
ATF1,METTL13
ATF1,TSPYL1
ATF1,CBFA2T2
ATF1,ZNF583
ATF1,ZNF780A
ATF1,IQGAP1
ATF1,MLX
ATF1,CXXC1
ATF1,FAM193B
ATF1,COPS8
ATF1,PRPF18
ATF1,UHRF2
ATF1,RPL39
ATF1,BTF3
ATF1,LRPPRC
ATF1,C2orf42
ATF1,CAPZB
ATF1,KLHL22
ATF1,RAB10
ATF1,NDUFB7
ATF1,YBX1
ATF1,COPRS
ATF1,MVB12A
ATF1,RBM8A
ATF1,PDCD10
ATF1,CD44
ATF1,PACS1
ATF1,HHEX
ATF1,C3orf38
ATF1,VPS53
ATF1,EEF2K
ATF1,E2F7
ATF1,MED7
ATF1,CHID1
ATF1,CHD6
ATF1,PDE8A
ATF1,UFM1
ATF1,TFE3
ATF1,PCID2
ATF1,GABPB1
ATF1,UTP4
ATF1,TTC27
ATF1,HNRNPDL
ATF1,WDR5
ATF1,TWF1
ATF1,NT5DC2
ATF1,NCL
ATF1,RPP30
ATF1,MYBBP1A
ATF1,KMT2B
ATF1,HPF1
ATF1,MIR155HG
ATF1,PPRC1
ATF1,SCAMP3
ATF1,CNOT9
ATF1,ZNF385C
ATF1,SNX12
ATF1,CLN6
ATF1,FAM24B
ATF1,REXO4
ATF1,POLR3H
ATF1,SPINT1
ATF1,PODXL2
ATF1,MTG2
ATF1,MYL12A
ATF1,RAB9A
ATF1,RPP38
ATF1,ANKS3
ATF1,VASP
ATF1,GGPS1
ATF1,EXOSC3
ATF1,TMEM33
ATF1,E2F8
ATF1,PDS5B
ATF1,TCOF1
ATF1,C16orf74
ATF1,FAM122B
ATF1,SAMD10
ATF1,ST7
ATF1,LINC01089
ATF1,NOP2
ATF1,PUF60
ATF1,PCYT2
ATF1,TPM1
ATF1,RPS10
ATF1,GLCE
ATF1,SMS
ATF1,TSTD3
ATF1,POU3F1
ATF1,TIAL1
ATF1,STK26
ATF1,RCOR1
ATF1,ZNF37A
ATF1,NGDN
ATF1,DNAJC2
ATF1,NAA20
ATF1,PSMD6
ATF1,ZW10
ATF1,COPZ2
ATF1,ZNF566
ATF1,ABCC10
ATF1,MRPS26
ATF1,NOC2L
ATF1,MITD1
ATF1,FAM162A
ATF1,NLRC5
ATF1,CEP192
ATF1,C1orf109
ATF1,TNFAIP8
ATF1,GPN1
ATF1,COA1
ATF1,POLH
ATF1,MCAT
ATF1,ADSS
ATF1,SLC38A7
ATF1,SPNS1
ATF1,DNAJB6
ATF1,JKAMP
ATF1,GPR108
ATF1,ZNF552
ATF1,CCT7
ATF1,PIGC
ATF1,NARS
ATF1,LAMTOR3
ATF1,PRMT1
ATF1,ZNF180
ATF1,NDUFA4L2
ATF1,ORC2
ATF1,ZFYVE1
ATF1,AFG3L2
ATF1,AP2A2
ATF1,PSMG4
ATF1,PRKAR2B
ATF1,MAN2A2
ATF1,BLCAP
ATF1,KIF21A
ATF1,DPH2
ATF1,ABHD10
ATF1,ITPK1
ATF1,TM7SF3
ATF1,USP12
ATF1,SNHG7
ATF1,SSBP1
ATF1,AKT1S1
ATF1,USP38
ATF1,ADAM10
ATF1,TMEM126B
ATF1,ORMDL1
ATF1,PLEKHF2
ATF1,CWC15
ATF1,MAT2A
ATF1,RRAS
ATF1,KDELR1
ATF1,BCL2L1
ATF1,SFXN1
ATF1,LONRF1
ATF1,RMI2
ATF1,RICTOR
ATF1,KLHL42
ATF1,RTN3
ATF1,ZDHHC21
ATF1,GYG1
ATF1,PRR11
ATF1,RPL7
ATF1,SLC16A4
ATF1,TMEM19
ATF1,EIF2B5
ATF1,TMEM267
ATF1,SCML1
ATF1,FAS
ATF1,RPIA
ATF1,RBM12B
ATF1,TRAK2
ATF1,GIT1
ATF1,FIP1L1
ATF1,CAPNS1
ATF1,NAPEPLD
ATF1,STAT4
ATF1,PLGRKT
ATF1,C1orf159
ATF1,UTP3
ATF1,BCAT1
ATF1,SLC35A1
ATF1,MRPS10
ATF1,LIN7C
ATF1,ITPR3
ATF1,MRPL3
ATF1,INCENP
ATF1,CRYBB2
ATF1,SMARCC1
ATF1,U2SURP
ATF1,BLOC1S2
ATF1,UBL7
ATF1,EIF5B
ATF1,INTS10
ATF1,C5orf30
ATF1,LINC01588
ATF1,NOL11
ATF1,SCO1
ATF1,EIF3I
ATF1,EMP3
ATF1,SEC24B
ATF1,NUS1
ATF1,CENPO
ATF1,ANP32A
ATF1,CDC16
ATF1,SMC5
ATF1,PPP1R8
ATF1,CD82
ATF1,DIAPH1
ATF1,MRPS7
ATF1,CHURC1
ATF1,CUL5
ATF1,CASD1
ATF1,TDRKH
ATF1,SNX9
ATF1,EIF3E
ATF1,SCNM1
ATF1,ATP13A2
ATF1,HMOX2
ATF1,XRCC4
ATF1,MTF2
ATF1,ADSL
ATF1,TMEM185A
ATF1,MFSD10
ATF1,ZNF567
ATF1,GPX4
ATF1,AIM2
ATF1,FASTKD2
ATF1,ARHGEF2
ATF1,TMEM102
ATF1,SPC24
ATF1,DTWD2
ATF1,ZDHHC17
ATF1,ZNF644
ATF1,CTNNBL1
ATF1,CDC40
ATF1,SETD2
ATF1,BRWD3
ATF1,NAXE
ATF1,HSPA2
ATF1,MAPK7
ATF1,ZNF551
ATF1,N4BP2L2
ATF1,KIAA1191
ATF1,GPR160
ATF1,PDLIM1
ATF1,CRLF3
ATF1,CIAPIN1
ATF1,S100A2
ATF1,NMD3
ATF1,RNF11
ATF1,RNF26
ATF1,TRMT112
ATF1,PITRM1
ATF1,MED4
ATF1,SRSF10
ATF1,NFU1
ATF1,RPL18A
ATF1,RIF1
ATF1,C6orf48
ATF1,TIMM44
ATF1,UBXN1
ATF1,KMT5A
ATF1,AGPS
ATF1,TIMM23
ATF1,VAMP5
ATF1,LRRC47
ATF1,HMGXB4
ATF1,TNFSF13B
ATF1,TMEM126A
ATF1,CCDC12
ATF1,TERF2
ATF1,CHD1L
ATF1,GADD45B
ATF1,DHX33
ATF1,MTHFD1
ATF1,GPR180
ATF1,HDDC2
ATF1,FGFR1OP2
ATF1,HNRNPL
ATF1,PRKAR1B
ATF1,WDR46
ATF1,PUS7
ATF1,PSAT1
ATF1,WDR45B
ATF1,FAM185A
ATF1,ERI2
ATF1,APOC1
ATF1,RELL2
ATF1,NAALADL1
ATF1,ZMYM3
ATF1,MARS2
ATF1,EPB41L5
ATF1,ARMC7
ATF1,POGLUT1
ATF1,POLR3B
ATF1,XIST
ATF1,DCAF13
ATF1,AP4E1
ATF1,FAM8A1
ATF1,MYO7B
ATF1,ARSK
ATF2,SORBS3
ATF2,LINC00886
ATF2,ATF2
ATF2,PAN2
ATF2,C14orf28
ATF2,MYO5A
ATF2,SLC46A3
ATF2,FOXN2
ATF2,EVI5L
ATF2,SLC25A23
ATF2,CHKB
ATF2,EXOSC9
ATF2,RTN2
ATF2,C16orf72
ATF2,SPTAN1
ATF2,KCNMA1
ATF2,REST
ATF2,GTF3C2
ATF2,C3orf67
ATF2,NUDT4
ATF3,MIR155HG
ATF3,RAD9A
ATF3,RRAGC
ATF3,ATP6V0B
ATF3,BAX
ATF3,ATXN3
ATF3,ANKRD12
ATF3,BBC3
ATF3,POLR3C
ATF3,ATF3
ATF3,ZC3H4
ATF3,EIF5A2
ATF3,PHLPP1
ATF3,SMG1
ATF3,HDAC9
ATF3,RARA
ATF3,PAWR
ATF3,MED28
ATF3,MIEF1
ATF3,USP12
ATF3,GNB2
ATF3,STAMBPL1
ATF3,SLC16A1
ATF3,SLC20A1
ATF3,BANP
ATF3,CDIP1
ATF3,ZRANB2
ATF3,ODC1
ATF3,KDM6B
ATF3,CBX6
ATF3,ATL2
ATF3,SNN
ATF3,ARL2
ATF3,TRIP6
ATF3,EIF1B
ATF3,PMAIP1
ATF3,RIN3
ATF3,C1orf174
ATF3,BACH1
ATF3,IFRD1
ATF3,TRAF1
ATF3,EIF5
ATF3,GPATCH3
ATF3,NINJ2
ATF3,SDCBP
ATF3,PIP5K1B
ATF3,CCDC50
ATF3,SMAD3
ATF3,RANGAP1
ATF3,GADD45A
ATF3,NFIC
ATF3,COQ7
ATF3,PVT1
ATF3,RBM18
ATF3,WARS2
ATF3,NDUFA10
ATF3,SNHG15
ATF3,KIAA0232
ATF3,BCL2
ATF3,RNMT
ATF3,AKIRIN1
ATF3,TBC1D23
ATF3,CHMP2A
ATF3,PPP1R15A
ATF3,RUNX3
ATF3,MAGOHB
ATF3,JUN
ATF3,CEBPG
ATF3,ASB16-AS1
ATF3,NUP214
ATF3,SLC25A33
ATF3,TNFAIP8
ATF3,PPP3R1
ATF3,SENP2
ATF3,SLC38A1
ATF3,ZFR
ATF3,DUSP10
ATF3,PTER
ATF3,CHIC2
ATF3,MAP1LC3B
