TF,Targets
ELF1,DENND1B
ELF1,MAST4
ELF1,FBRS
ELF1,PTAFR
ELF1,FAM72D
ELF1,TUBB6
ELF1,GABPB2
ELF1,BRD9
ELF1,EP400
ELF1,PSME4
ELF1,SLC35C1
ELF1,MYO6
ELF1,JADE2
ELF1,AKNA
ELF1,FAM50B
ELF1,DIAPH1
ELF1,LILRB1
ELF1,C16orf54
ELF1,ATG5
ELF1,MIA-RAB4B
ELF1,SBF2
ELF1,CLN5
ELF1,HERC2
ELF1,PIGO
ELF1,R3HDM4
ELF1,ARMC9
ELF1,NUGGC
ELF1,PPP2R5C
ELF1,TM2D1
ELF1,SYK
ELF1,YTHDC1
ELF1,TPD52L2
ELF1,FARS2
ELF1,SERBP1
ELF1,DENND2D
ELF1,CCDC12
ELF1,MLLT10
ELF1,XRCC5
ELF1,ALOX5AP
ELF1,DOCK8
ELF1,ACSF3
ELF1,EIF3A
ELF1,GPR160
ELF1,PRKD2
ELF1,HOXA7
ELF1,MORF4L1
ELF1,PRPSAP2
ELF1,CLPX
ELF1,EBAG9
ELF1,SSBP3
ELF1,HNRNPL
ELF1,AVL9
ELF1,UGP2
ELF1,ARF6
ELF1,BTK
ELF1,ANXA11
ELF1,SNTB2
ELF1,EXOSC6
ELF1,BORA
ELF1,SAP30BP
ELF1,INPP5K
ELF1,SGK3
ELF1,TXNDC17
ELF1,RPL21
ELF1,DNAJC10
ELF1,HBP1
ELF1,KDM1B
ELF1,MYBL1
ELF1,NDUFA1
ELF1,ITPKA
ELF1,CENPJ
ELF1,HIST1H1E
ELF1,SIRT7
ELF1,PDS5A
ELF1,CEP55
ELF1,ARHGAP11A
ELF1,OSBP
ELF1,EIF2AK2
ELF1,MADD
ELF1,POLR1E
ELF1,MRPL57
ELF1,PKN2
ELF1,CTDP1
ELF1,SKA3
ELF1,NPAT
ELF1,PSMD11
ELF1,DDX3Y
ELF1,DPAGT1
ELF1,SRGAP2B
ELF1,PIN1
ELF1,TTC32
ELF1,MRPS18B
ELF1,STX7
ELF1,ZNF684
ELF1,TOX4
ELF1,PPP1CC
ELF1,STAG1
ELF1,MTR
ELF1,HPS3
ELF1,CCDC126
ELF1,TRMT2A
ELF1,WNK1
ELF1,ATP6V0D1
ELF1,TCF25
ELF1,PPP2CA
ELF1,HMMR
ELF1,PFDN1
ELF1,BPNT1
ELF1,GMCL1
ELF1,PAICS
ELF1,CHMP3
ELF1,DCAF5
ELF1,CLP1
ELF1,GOPC
ELF1,HNRNPUL2
ELF1,EXOG
ELF1,P4HA1
ELF1,TTC13
ELF1,CXorf38
ELF1,FBXO5
ELF1,BLOC1S5
ELF1,BUB3
ELF1,PPP1R37
ELF1,UBE2V1
ELF1,AP1G2
ELF1,DCUN1D1
ELF1,ZNF143
ELF1,RPL7
ELF1,YLPM1
ELF1,FAM104A
ELF1,FBXO9
ELF1,DTNBP1
ELF1,AKAP8
ELF1,CPSF1
ELF1,HMGB1
ELF1,UBE2K
ELF1,FAM214A
ELF1,TLE1
ELF1,E2F3
ELF1,APOLD1
ELF1,USF3
ELF1,CSE1L
ELF1,CIZ1
ELF1,ME2
ELF1,GMEB1
ELF1,CRYZL1
ELF1,VAMP2
ELF1,HERC1
ELF1,SNRPA1
ELF1,SMPD4
ELF1,DHRS7B
ELF1,MKKS
ELF1,WIPI2
ELF1,RPS20
ELF1,DPY30
ELF1,RCCD1
ELF1,KCTD9
ELF1,EIF4G2
ELF1,NEIL3
ELF1,DNAJB1
ELF1,TCF12
ELF1,SNX14
ELF1,EML6
ELF1,MPLKIP
ELF1,TATDN3
ELF1,RPL15
ELF1,HEXIM2
ELF1,MUS81
ELF1,MTERF3
ELF1,PSMC6
ELF1,TMEM60
ELF1,TPRA1
ELF1,OXR1
ELF1,NPEPPS
ELF1,CCNG2
ELF1,SOCS1
ELF1,ATP1B3
ELF1,DCAKD
ELF1,TMBIM4
ELF1,LEMD2
ELF1,PPP2R5A
ELF1,PHTF2
ELF1,CENPK
ELF1,NMI
ELF1,STX5
ELF1,BTNL9
ELF1,COASY
ELF1,TP53I13
ELF1,MRPL44
ELF1,C21orf91
ELF1,PRCC
ELF1,SYNJ2BP
ELF1,SEPT6
ELF1,GUCD1
ELF1,GHITM
ELF1,METTL17
ELF1,CEP135
ELF1,CDK1
ELF1,C12orf4
ELF1,TTI2
ELF1,DCAF11
ELF1,FZR1
ELF1,CBWD1
ELF1,RNF34
ELF1,DTYMK
ELF1,POLD4
ELF1,AP3S1
ELF1,YPEL5
ELF1,NCK1
ELF1,CDK2AP2
ELF1,PPP6R3
ELF1,SHCBP1
ELF1,ALDH5A1
ELF1,ATP6V1H
ELF1,MRPS33
ELF1,GKAP1
ELF1,CTSZ
ELF1,STAP1
ELF1,UBL4A
ELF1,PPIE
ELF1,BAIAP2L1
ELF1,POLR1D
ELF1,LXN
ELF1,SPPL2A
ELF1,ARF5
ELF1,BCL2L13
ELF1,TMEM123
ELF1,TPR
ELF1,COX7A2
ELF1,RECQL
ELF1,C5orf51
ELF1,C9orf16
ELF1,NT5C
ELF1,XPNPEP3
ELF1,LSM6
ELF1,RASGRP1
ELF1,RPL3
ELF1,POLQ
ELF1,GMIP
ELF1,COA1
ELF1,AK6
ELF1,PNPLA2
ELF1,ASF1B
ELF1,MOB1B
ELF1,CISD2
ELF1,TEC
ELF1,NEMP2
ELF1,KREMEN2
ELF1,BHLHE41
ELF1,SPAG7
ELF1,SPSB3
ELF1,VPS50
ELF1,TPMT
ELF1,PSMB9
ELF1,UNC50
ELF1,KIF2C
ELF1,RNF38
ELF1,SNRPA
ELF1,FAM76B
ELF1,NUBP2
ELF1,C9orf72
ELF1,PPCS
ELF1,ANP32B
ELF1,CETN3
ELF1,MCM5
ELF1,SREK1IP1
ELF1,RPL36
ELF1,CWC27
ELF1,MKRN2
ELF1,SAAL1
ELF1,PAPSS1
ELF1,KDM5D
ELF1,METTL9
ELF1,CCDC69
ELF1,ATRX
ELF1,COPZ1
ELF1,ECH1
ELF1,FAM177A1
ELF1,CENPL
ELF1,E2F5
ELF1,IARS
ELF1,GBE1
ELF1,SNRPF
ELF1,IL10
ELF1,TOMM34
ELF1,FDPS
ELF1,SLC25A36
ELF1,ODF2
ELF1,PFDN2
ELF1,RIPK2
ELF1,DDX1
ELF1,FEM1B
ELF1,SMIM12
ELF1,SETD9
ELF1,SMC1A
ELF1,MPHOSPH8
ELF1,RBBP4
ELF1,HECTD1
ELF1,STXBP3
ELF1,MRPL21
ELF1,APBB1
ELF1,TESC
ELF1,WBP4
ELF1,NDUFB9
ELF1,PANK2
ELF1,EDF1
ELF1,SNAPC5
ELF1,RPL4
ELF1,AMFR
ELF1,PRPF40A
ELF1,PIAS4
ELF1,MRM2
ELF1,TCL1A
ELF1,BTBD10
ELF1,WDR70
ELF1,ESPL1
ELF1,WDR34
ELF1,HHLA3
ELF1,FRMD8
ELF1,ABCD3
ELF1,PRR13
ELF1,PGK1
ELF1,LRBA
ELF1,ATG4D
ELF1,ATG4B
ELF1,CLNS1A
ELF1,TRIM52
ELF1,SMC5
ELF1,PICK1
ELF1,METRNL
ELF1,SLC48A1
ELF1,KLHL2
ELF1,MAP2K5
ELF1,MDN1
ELF1,ZNF846
ELF1,MIB1
ELF1,ZNF841
ELF1,SCML4
ELF1,SAXO2
ELF1,MRPL38
ELF1,FXYD2
ELF1,ZNF546
ELF1,CDK5RAP1
ELF1,PRAF2
ELF1,COX7C
ELF1,MRPS36
ELF1,EVI2A
ELF1,PRKRIP1
ELF1,GTF2IRD2B
ELF1,IST1
ELF1,BORCS6
ELF1,LAMTOR2
ELF1,HGH1
ELF1,APPL1
ELF1,RPA2
ELF1,EIF3F
ELF1,CDK10
ELF1,CEBPZ
ELF1,BCL2L12
ELF1,EIF4B
ELF1,MCUR1
ELF1,CASC4
ELF1,ORAI3
ELF1,FANCB
ELF1,CPSF6
ELF1,PSMC3
ELF1,ADH5
ELF1,RPS4Y1
ELF1,PDCD7
ELF1,POC1A
ELF1,PRKCI
ELF1,NKAP
ELF1,GCDH
ELF1,MEN1
ELF1,GPR82
ELF1,YY1AP1
ELF1,KPNA2
ELF1,RDH14
ELF1,AURKB
ELF1,RASSF7
ELF1,HELZ2
ELF1,SCAI
ELF1,NIPA1
ELF1,KIAA1328
ELF1,PRPF8
ELF1,TAF1D
ELF1,AHI1
ELF1,NKG7
ELF1,WRNIP1
ELF1,FBXO34
ELF1,TAGAP
ELF1,SPTBN1
ELF1,ARID1A
ELF1,TMEM263
ELF1,PHYKPL
ELF1,PPP1R3E
ELF1,TDP2
ELF1,TMEM91
ELF1,TMEM219
ELF1,DOCK7
ELF1,CHD8
ELF1,TUBB4B
ELF1,GABARAP
ELF1,PSMG4
ELF1,H2AFX
ELF1,LIN52
ELF1,DUSP1
ELF1,RFC1
ELF1,MIF4GD
ELF1,CPTP
ELF1,EIF1B
ELF1,PIK3AP1
ELF1,RBM26
ELF1,INTS8
ELF1,RPL14
ELF1,RPS6KB2
ELF1,BCL7B
ELF1,MAST2
ELF1,RELB
ELF1,NEIL1
ELF1,ITPA
ELF1,ABCB7
ELF1,GNL1
ELF1,STK24
ELF1,AFF4
ELF1,OGFR
ELF1,CEP350
ELF1,PPP2R1B
ELF1,ZNF814
ELF1,WDR33
ELF1,TRAPPC2B
ELF1,SVBP
ELF1,PMVK
ELF1,GTF2I
ELF1,H3F3B
ELF1,PGP
ELF1,ESR2
ELF1,DLD
ELF1,POLH
ELF1,CENPC
ELF1,NR2C2
ELF1,GINS3
ELF1,TSC1
ELF1,FXYD1
ELF1,POLR2D
ELF1,ASPH
ELF1,PMS2
ELF1,ECT2
ELF1,THOC1
ELF1,CHEK1
ELF1,PRKRA
ELF1,CCNA2
ELF1,CKAP5
ELF1,ZNF35
ELF1,MTPN
ELF1,KDM2B
ELF1,RNASEH2C
ELF1,SERP2
ELF1,MRPL54
ELF1,ELK3
ELF1,APBA3
ELF1,CLHC1
ELF1,DDI2
ELF1,ALDOA
ELF1,SH3BP1
ELF1,RHOG
ELF1,VANGL1
ELF1,ETS1
ELF1,STK39
ELF1,TSPO
ELF1,RPL23
ELF1,PAN3
ELF1,BAZ1B
ELF1,WDPCP
ELF1,MEF2D
ELF1,PHF6
ELF1,RASSF1
ELF1,CCDC88C
ELF1,SLC10A3
ELF1,DENR
ELF1,TMC6
ELF1,CENPP
ELF1,APH1A
ELF1,GINS2
ELF1,NAP1L4
ELF1,ZBTB18
ELF1,PICALM
ELF1,ASB8
ELF1,SP3
ELF1,ST3GAL2
ELF1,TMEM14A
ELF1,DYRK2
ELF1,STK38
ELF1,NLRP2
ELF1,DNAJC5
ELF1,CEPT1
ELF1,CASP8AP2
ELF1,PARP8
ELF1,TRIM27
ELF1,KBTBD2
ELF1,SHMT2
ELF1,VTI1A
ELF1,GNGT2
ELF1,SLX4IP
ELF1,LRRC32
ELF1,IRF1
ELF1,FAM81A
ELF1,TRAPPC3
ELF1,RBM14
ELF1,SPOP
ELF1,BLOC1S6
ELF1,ACSL5
ELF1,SLC25A1
ELF1,MTMR12
ELF1,NAPA
ELF1,EXO5
ELF1,TRIM4
ELF1,DPH3
ELF1,SCAF4
ELF1,AP5B1
ELF1,C8orf82
ELF1,RHEB
ELF1,NUP205
ELF1,UBR4
ELF1,CCDC115
ELF1,TRIB2
ELF1,APP
ELF1,EGR3
ELF1,HMGB2
ELF1,UBE2E3
ELF1,HTATSF1
ELF1,RSPRY1
ELF1,TMC8
ELF1,CFAP97
ELF1,SLC1A4
ELF1,MRPL10
ELF1,DDX24
ELF1,CSNK1D
ELF1,INAFM1
ELF1,TXNDC9
ELF1,SLC39A1
ELF1,MED30
ELF1,RNF113A
ELF1,BDP1
ELF1,TXNL1
ELF1,MTHFR
ELF1,MIEN1
ELF1,RPS10
ELF1,MEF2A
ELF1,SF3A2
ELF1,EZR
ELF1,CEP295
ELF1,MICU2
ELF1,WDR41
ELF1,EML2
ELF1,C1GALT1
ELF1,ATF7IP2
ELF1,MIS18BP1
ELF1,CANT1
ELF1,PPP1CB
ELF1,SLC35A5
ELF1,RAB18
ELF1,MAP4K1
ELF1,CHD9
ELF1,PDRG1
ELF1,PITPNB
ELF1,EEF1G
ELF1,XPA
ELF1,STRBP
ELF1,ZNF584
ELF1,PDCL
ELF1,ACAA2
ELF1,PPM1D
ELF1,MARCKSL1
ELF1,TIMM21
ELF1,MAFG
ELF1,FAM104B
ELF1,RSRC1
ELF1,PTS
ELF1,PPP4R3B
ELF1,DDX52
ELF1,ADAM10
ELF1,HNRNPR
ELF1,C17orf58
ELF1,SRP68
ELF1,TMEM131
ELF1,B3GALNT1
ELF1,TBL1X
ELF1,ZC3H18
ELF1,RGS12
ELF1,WBP2
ELF1,FAM98A
ELF1,CDC42SE1
ELF1,TRAPPC2
ELF1,PGM1
ELF1,LYN
ELF1,TRAF4
ELF1,ZDHHC13
ELF1,FRG1
ELF1,ZNF740
ELF1,MSANTD4
ELF1,TRIP13
ELF1,PPP4R3A
ELF1,IFT20
ELF1,FEN1
ELF1,MALSU1
ELF1,POLM
ELF1,CALM2
ELF1,SCLT1
ELF1,GLCE
ELF1,SYBU
ELF1,CCNH
ELF1,GPR18
ELF1,OSGIN2
ELF1,TROVE2
ELF1,SAP130
ELF1,MASTL
ELF1,ARHGAP11B
ELF1,SGO1
ELF1,CMPK1
ELF1,N4BP1
ELF1,AHCTF1
ELF1,TMEM107
ELF1,STAT3
ELF1,SF3B5
ELF1,POC5
ELF1,MRPL1
ELF1,CDC40
ELF1,SLC38A9
ELF1,GTPBP8
ELF1,RAD51C
ELF1,DYNLL2
ELF1,NUTF2
ELF1,NRDE2
ELF1,DRG2
ELF1,CNNM3
ELF1,RNASEH2A
ELF1,PDK3
ELF1,USP48
ELF1,PPFIA1
ELF1,DECR1
ELF1,RRM1
ELF1,VPS13A
ELF1,MTDH
ELF1,AKAP9
ELF1,CNOT7
ELF1,FOXM1
ELF1,TCTE3
ELF1,RASSF3
ELF1,SNX6
ELF1,CCDC91
ELF1,SETDB2
ELF1,TYSND1
ELF1,TDP1
ELF1,TPT1
ELF1,ABHD3
ELF1,TMEM258
ELF1,DAPP1
ELF1,RPS13
ELF1,OSTC
ELF1,CARD8
ELF1,TOMM40L
ELF1,DNAJC4
ELF1,UBE2Q2
ELF1,RCC1L
ELF1,MCPH1
ELF1,NUP153
ELF1,SGPP2
ELF1,HAX1
ELF1,PSMD9
ELF1,COMMD4
ELF1,TMCO1
ELF1,MMS22L
ELF1,RBL1
ELF1,PXMP2
ELF1,KRI1
ELF1,SUCLG1
ELF1,RBM48
ELF1,BICD2
ELF1,POGK
ELF1,PPIL4
ELF1,RPL39
ELF1,PARP10
ELF1,MDH2
ELF1,UMPS
ELF1,PSMB8
ELF1,QRICH2
ELF1,TUBGCP3
ELF1,SNRNP35
ELF1,ZMAT5
ELF1,TSR2
ELF1,RINT1
ELF1,FAU
ELF1,ABT1
ELF1,STYX
ELF1,ZNF830
ELF1,KDM1A
ELF1,NDUFB2
ELF1,CD80
ELF1,BAG6
ELF1,CCAR2
ELF1,RPL37
ELF1,PAFAH1B2
ELF1,DNMT1
ELF1,URM1
ELF1,MDM4
ELF1,ERI2
ELF1,TTPAL
ELF1,MPZL3
ELF1,TXN2
ELF1,CUL4B
ELF1,HSPBP1
ELF1,CYB561A3
ELF1,ING4
ELF1,TSG101
ELF1,PTK2B
ELF1,NDUFA13
ELF1,LUC7L2
ELF1,ARPC3
ELF1,TMUB2
ELF1,NDUFS3
ELF1,SNRPE
ELF1,ARHGEF1
ELF1,MARK2
ELF1,AP1S2
ELF1,FIBP
ELF1,SRSF6
ELF1,DLST
ELF1,RRAS
ELF1,COQ6
ELF1,NUDCD3
ELF1,EIF2A
ELF1,UBE4A
ELF1,PIGT
ELF1,TMEM33
ELF1,CHORDC1
ELF1,CCNDBP1
ELF1,SUMO1
ELF1,DHX8
ELF1,MRPL51
ELF1,C2orf68
ELF1,HDAC7
ELF1,TNKS2
ELF1,PRKCSH
ELF1,ZKSCAN1
ELF1,ARHGAP9
ELF1,NMNAT1
ELF1,TMEM230
ELF1,RPS21
ELF1,YKT6
ELF1,ZKSCAN4
ELF1,FBXO8
ELF1,GTF3C1
ELF1,ZNF7
ELF1,CTR9
ELF1,NBPF20
ELF1,HINT1
ELF1,EME1
ELF1,TADA3
ELF1,MTA2
ELF1,ARRB2
ELF1,CRADD
ELF1,IGBP1
ELF1,TRAF7
ELF1,PNPLA4
ELF1,HSBP1
ELF1,CD19
ELF1,ZNF557
ELF1,TTC14
ELF1,UBALD1
ELF1,ZKSCAN5
ELF1,BORCS8
ELF1,POLDIP2
ELF1,SNHG19
ELF1,GABPB1-AS1
ELF1,SSBP4
ELF1,GPN2
ELF1,XRN2
ELF1,JUP
ELF1,GNAS
ELF1,YIPF4
ELF1,BCAP31
ELF1,KCNAB2
ELF1,YIPF3
ELF1,NTPCR
ELF1,RPL32
ELF1,CIRBP
ELF1,SLC35A2
ELF1,MTFR1L
ELF1,DPP9
ELF1,E2F7
ELF1,RNF144B
ELF1,ZSWIM8
ELF1,ACTR2
ELF1,PNISR
ELF1,STARD3NL
ELF1,S1PR4
ELF1,CDC37L1
ELF1,MRPL18
ELF1,FKBP5
ELF1,NECAP2
ELF1,NOM1
ELF1,HOOK2
ELF1,STOML2
ELF1,C1orf52
ELF1,MYH9
ELF1,RSL1D1
ELF1,WDR55
ELF1,RPS7
ELF1,VASP
ELF1,CAMK2G
ELF1,PELI1
ELF1,NPRL2
ELF1,PIGB
ELF1,STAT6
ELF1,DBR1
ELF1,ATXN7L3
ELF1,PCGF5
ELF1,GNG11
ELF1,GTDC1
ELF1,RNASEH1
ELF1,RBM28
ELF1,CTDSPL2
ELF1,NGDN
ELF1,ACBD3
ELF1,ZDHHC3
ELF1,GPR107
ELF1,GTF3A
ELF1,HNRNPC
ELF1,TBL1XR1
ELF1,SDHC
ELF1,ERCC1
ELF1,JMJD1C
ELF1,TBC1D5
ELF1,CANX
ELF1,LINC00426
ELF1,MEA1
ELF1,LAMTOR4
ELF1,APTX
ELF1,STX12
ELF1,CSNK2A1
ELF1,SAMSN1
ELF1,DPYSL2
ELF1,SNX8
ELF1,GGPS1
ELF1,STRN
ELF1,LIMK2
ELF1,RP2
ELF1,CRBN
ELF1,SPN
ELF1,CBL
ELF1,PRR14L
ELF1,IL16
ELF1,GLRX
ELF1,TSC22D3
ELF1,IRAK4
ELF1,SF3B4
ELF1,VCPIP1
ELF1,CAPN1
ELF1,MLF2
ELF1,MTERF4
ELF1,WTAP
ELF1,MFSD11
ELF1,TRIM59
ELF1,TCEAL8
ELF1,STRAP
ELF1,UQCR11
ELF1,CERS5
ELF1,PABPC1
ELF1,RPS6KC1
ELF1,ARL15
ELF1,CCDC189
ELF1,S100A10
ELF1,ZFPL1
ELF1,RBM45
ELF1,NDUFB7
ELF1,RBM23
ELF1,VEGFB
ELF1,AGBL5
ELF1,HAUS6
ELF1,ANAPC16
ELF1,RPL10
ELF1,TFEB
ELF1,COPS3
ELF1,COPS7A
ELF1,RPS12
ELF1,RBL2
ELF1,CTSS
ELF1,KMT2C
ELF1,NDUFB4
ELF1,ANKRD26
ELF1,SDHA
ELF1,NDUFA8
ELF1,TMEM106C
ELF1,CCDC106
ELF1,AKIP1
ELF1,COMMD8
ELF1,MORC2-AS1
ELF1,NARFL
ELF1,CENPI
ELF1,ZFR
ELF1,ZC3H15
ELF1,USP3
ELF1,C6orf48
ELF1,TEX264
ELF1,ITGAE
ELF1,PLEKHA3
ELF1,RAB11FIP1
ELF1,SLC5A3
ELF1,ZMYM2
ELF1,SNX20
ELF1,COPS7B
ELF1,RPSA
ELF1,OPTN
ELF1,CCDC15
ELF1,FANCF
ELF1,TOR4A
ELF1,ZNF687
ELF1,TRIM73
ELF1,GIN1
ELF1,DOCK9
ELF1,MTF1
ELF1,SOGA1
ELF1,SDR39U1
ELF1,RNF167
ELF1,GPATCH2L
ELF1,PRPF19
ELF1,PYM1
ELF1,SF3B2
ELF1,COX5B
ELF1,INTS9
ELF1,LLPH
ELF1,CTNND1
ELF1,PSMD2
ELF1,FBXL12
ELF1,TPGS1
ELF1,SYMPK
ELF1,LRRFIP1
ELF1,HIP1R
ELF1,UBR7
ELF1,MIER1
ELF1,ZBTB25
ELF1,SMAD5
ELF1,ZBTB3
ELF1,GFOD1
ELF1,TUBA1B
ELF1,RB1CC1
ELF1,CMTR2
ELF1,ELMO2
ELF1,HHEX
ELF1,KDM5B
ELF1,MIR3681HG
ELF1,QARS
ELF1,VDAC3
ELF1,UQCRC2
ELF1,NCALD
ELF1,SETD5
ELF1,PRPF4
ELF1,ATF7IP
ELF1,MAP2K6
ELF1,TMED7
ELF1,SFT2D1
ELF1,SAR1A
ELF1,PYROXD1
ELF1,UBXN2B
ELF1,CBX4
ELF1,LIN9
ELF1,TGIF1
ELF1,ERCC4
ELF1,UBC
ELF1,REL
ELF1,RPLP2
ELF1,ZNF414
ELF1,SDCCAG8
ELF1,ATP2A3
ELF1,CINP
ELF1,BMS1
ELF1,RIMKLB
ELF1,POLDIP3
ELF1,INO80E
ELF1,H6PD
ELF1,MYOM2
ELF1,ADARB1
ELF1,ZFAND6
ELF1,ARHGAP27
ELF1,CYTIP
ELF1,TRRAP
ELF1,INPP5D
ELF1,MED20
ELF1,PPIL3
ELF1,PLEKHG1
ELF1,MYO1E
ELF1,AGFG1
ELF1,ERCC6L2
ELF1,PATZ1
ELF1,DHX15
ELF1,SLC16A7
ELF1,TBC1D25
ELF1,AGFG2
ELF1,MED24
ELF1,PTBP3
ELF1,KMT2E
ELF1,CBR4
ELF1,MIR181A1HG
ELF1,P2RX5
ELF1,OTUB1
ELF1,DDIT3
ELF1,CXXC1
ELF1,NUDT1
ELF1,MYO9B
ELF1,NIN
ELF1,RFX1
ELF1,CWC15
ELF1,NUTM2A-AS1
ELF1,CHAMP1
ELF1,ZNF611
ELF1,CCNL1
ELF1,RPL36AL
ELF1,LINC00487
ELF1,RNF111
ELF1,SNRNP27
ELF1,PHF21A
ELF1,RRN3
ELF1,HSPD1
ELF1,ERGIC1
ELF1,UCKL1
ELF1,SMAD2
ELF1,POLG2
ELF1,NBN
ELF1,VPS26A
ELF1,EHBP1L1
ELF1,PYCARD
ELF1,C6orf47
ELF1,SLC25A40
ELF1,FAM98B
ELF1,CEP120
ELF1,WDR90
ELF1,NUCKS1
ELF1,NUDCD2
ELF1,ALAS1
ELF1,EIF1
ELF1,TOP1
ELF1,MOCS2
ELF1,HBS1L
ELF1,PCCB
ELF1,ZNF106
ELF1,FBXO46
ELF1,PDCD6IP
ELF1,CKS1B
ELF1,ATF6B
ELF1,CNTLN
ELF1,NDUFS7
ELF1,FNBP4
ELF1,SOX4
ELF1,ZC3H8
ELF1,LSM2
ELF1,DPM3
ELF1,SRSF10
ELF1,SNX17
ELF1,NSUN3
ELF1,IFT43
ELF1,EMC8
ELF1,ERICH1
ELF1,UBE2J1
ELF1,ZNF813
ELF1,ZNF415
ELF1,USP15
ELF1,LINC01184
ELF1,SCAMP3
ELF1,AMMECR1
ELF1,CYB5R3
ELF1,HRK
ELF1,NOL9
ELF1,RNGTT
ELF1,DYNC1LI1
ELF1,PJA2
ELF1,RHNO1
ELF1,MS4A1
ELF1,DDX46
ELF1,RBM42
ELF1,KIF3B
ELF1,PCNP
ELF1,HOMER1
ELF1,PPP1R3F
ELF1,NEK9
ELF1,MINPP1
ELF1,HKR1
ELF1,CASZ1
ELF1,KDF1
ELF1,ANKS1A
ELF1,TYW1B
ELF1,ZNF816
ELF1,ATR
ELF1,MORN2
ELF1,ANKRD16
ELF1,MLLT1
ELF1,RPL11
ELF1,COG7
ELF1,C6orf226
ELF1,SNHG25
ELF1,NR1H2
ELF1,DDX39B
ELF1,ITGB1BP1
ELF1,PSMC2
ELF1,ARFIP1
ELF1,IDI1
ELF1,CHMP5
ELF1,CIB1
ELF1,MTMR4
ELF1,TBRG1
ELF1,TPRKB
ELF1,GGA1
ELF1,TRAPPC1
ELF1,SUPT4H1
ELF1,UBL5
ELF1,MTRF1L
ELF1,UQCRQ
ELF1,DHX36
ELF1,SDHAF2
ELF1,BIN3
ELF1,RPL27A
ELF1,RIPK1
ELF1,TNPO3
ELF1,NIF3L1
ELF1,SART1
ELF1,MCRS1
ELF1,TIMM23
ELF1,NFS1
ELF1,NELFE
ELF1,MCM10
ELF1,SRSF5
ELF1,ZNHIT1
ELF1,SSR2
ELF1,PISD
ELF1,MAP7D1
ELF1,NSA2
ELF1,GFM2
ELF1,TIMM10B
ELF1,ANAPC15
ELF1,CHERP
ELF1,SLIRP
ELF1,EGR1
ELF1,BCL6
ELF1,UTP23
ELF1,CDK11A
ELF1,GNB2
ELF1,ARID5A
ELF1,DENND4A
ELF1,LSM4
ELF1,NUP50
ELF1,ATF5
ELF1,PEA15
ELF1,CAMKK2
ELF1,SHISA8
ELF1,PAAF1
ELF1,NUDT18
ELF1,ELP3
ELF1,RAB30
ELF1,CTPS2
ELF1,APLP2
ELF1,NLRC5
ELF1,HP1BP3
ELF1,RELA
ELF1,APAF1
ELF1,EWSR1
ELF1,ZNF428
ELF1,SOS1
ELF1,GPI
ELF1,C5orf24
ELF1,AGTPBP1
ELF1,CAMTA1
ELF1,FAM53C
ELF1,CCDC84
ELF1,PXN
ELF1,TNNI2
ELF1,ZNF362
ELF1,CYTH2
ELF1,BLCAP
ELF1,KIF2A
ELF1,ZBED5
ELF1,CC2D1A
ELF1,GAPDH
ELF1,MBD2
ELF1,RPP38
ELF1,MZT2A
ELF1,SPG7
ELF1,MAD2L2
ELF1,DIS3L
ELF1,RBM25
ELF1,NAA38
ELF1,RSF1
ELF1,ECHDC2
ELF1,SSB
ELF1,MARCH5
ELF1,CNOT9
ELF1,STARD7
ELF1,BICD1
ELF1,MEAF6
ELF1,FAM83D
ELF1,UBA52
ELF1,DYNLRB1
ELF1,KLHL5
ELF1,CXCR5
ELF1,TAOK1
ELF1,STX11
ELF1,SLC38A2
ELF1,TMEM242
ELF1,CHD7
ELF1,LGALS8
ELF1,CENPO
ELF1,PTRHD1
ELF1,DAP
ELF1,PTBP1
ELF1,KIF13A
ELF1,APEH
ELF1,SH3TC1
ELF1,EIF4E
ELF1,EPB41L4A-AS1
ELF1,PKMYT1
ELF1,USP37
ELF1,ZNF544
ELF1,PBK
ELF1,ILK
ELF1,SDHAF3
ELF1,TTC1
ELF1,MDFIC
ELF1,MMADHC
ELF1,SLC41A1
ELF1,ADPRM
ELF1,TBC1D17
ELF1,LINC00877
ELF1,YWHAH
ELF1,CEBPZOS
ELF1,ALYREF
ELF1,C16orf74
ELF1,RNF170
ELF1,BNIP2
ELF1,TAB2
ELF1,RBM22
ELF1,FOS
ELF1,FDFT1
ELF1,INPP5B
ELF1,RALGPS2
ELF1,NRF1
ELF1,DCP2
ELF1,TMOD3
ELF1,MICU1
ELF1,AGO1
ELF1,CPSF2
ELF1,OSBPL9
ELF1,RUNX2
ELF1,CARNMT1
ELF1,ASPHD2
ELF1,DPP3
ELF1,POLRMT
ELF1,CMC2
ELF1,PCNX4
ELF1,BCL10
ELF1,USP12
ELF1,UACA
ELF1,RALGDS
ELF1,NDUFS2
ELF1,ASXL1
ELF1,GRAMD1A
ELF1,CNR1
ELF1,KCMF1
ELF1,TBC1D9B
ELF1,GCH1
ELF1,DDB1
ELF1,ADD3
ELF1,FAAP20
ELF1,DDX23
ELF1,MRPL23
ELF1,CNPPD1
ELF1,RCC2
ELF1,SQSTM1
ELF1,KPNA4
ELF1,CARMIL2
ELF1,ZFAND3
ELF1,PIP5K1A
ELF1,SNAP23
ELF1,EHD4
ELF1,RINL
ELF1,SKA2
ELF1,MSL3
ELF1,CD164
ELF1,PTPRS
ELF1,IMMT
