TF,Targets
ARNTL2,NFATC3
ARNTL2,AKAP11
ARNTL2,CD2AP
ARNTL2,CHD2
ARNTL2,KAT6B
ARNTL2,EGR1
ARNTL2,TUBGCP6
ARNTL2,ZCCHC9
ARNTL2,ACAA2
ARNTL2,PRR7
ARNTL2,SYNRG
ARNTL2,NUTM2B-AS1
ARNTL2,LONP1
ARNTL2,DYRK1A
ARNTL2,SLC25A39
ARNTL2,CXXC5
ARNTL2,JARID2
ARNTL2,RAB29
ARNTL2,NDFIP2
ARNTL2,TOPORS
ARNTL2,BRD2
ARNTL2,ZCCHC17
ARNTL2,AKT1S1
ARNTL2,MT2A
ARNTL2,CDKN1B
ARNTL2,ILVBL
ARNTL2,ECE1
ARNTL2,TRA2B
ARNTL2,MTFR1
ARNTL2,PPP2R5A
ARNTL2,ERBIN
ARNTL2,C16orf91
ARNTL2,S100PBP
ARNTL2,LUZP1
ARNTL2,CCDC92
ARNTL2,SLC35A5
ARNTL2,RFX1
ARNTL2,C5orf51
ARNTL2,YY1
ARNTL2,PAF1
ARNTL2,METTL5
ARNTL2,LIPE-AS1
ARNTL2,METTL22
ARNTL2,SIN3A
ARNTL2,NAB1
ARNTL2,WDR82
ARNTL2,PUM1
ARNTL2,KCTD5
ARNTL2,EIF4G3
ARNTL2,RAB11FIP4
ARNTL2,SC5D
ARNTL2,LDAH
ATF1,MFN2
ATF1,ENO1
ATF1,GAN
ATF1,BNIP2
ATF1,INTS10
ATF1,CYHR1
ATF1,BRAF
ATF1,SCYL2
ATF1,ABCE1
ATF1,JOSD2
ATF1,GLOD4
ATF1,TRIP6
ATF1,CYCS
ATF1,RPS29
ATF1,GTF2H1
ATF1,HNRNPU
ATF1,GEM
ATF1,NDUFA10
ATF1,MRRF
ATF1,SNHG15
ATF1,TBC1D25
ATF1,CMSS1
ATF1,PPP2R2A
ATF1,CDC5L
ATF1,KLC1
ATF1,APTX
ATF1,NUPL2
ATF1,GOLGA3
ATF1,NARS2
ATF1,ELAVL1
ATF1,RELB
ATF1,PHF20L1
ATF1,TMEM147-AS1
ATF1,TMEM147
ATF1,NOLC1
ATF1,HAUS5
ATF1,RNPS1
ATF1,NCDN
ATF1,BCL11A
ATF1,PLEKHA1
ATF1,ZNRD1
ATF1,TNFRSF1B
ATF1,RPRD1A
ATF1,C2orf49
ATF1,CDCA5
ATF1,GPAM
ATF1,GTPBP10
ATF1,MAGOH
ATF1,MBIP
ATF1,SEC23B
ATF1,XRCC6
ATF1,PPIG
ATF1,FANCD2
ATF1,TLE3
ATF1,NAF1
ATF1,EIF4EBP1
ATF1,RPS6KB2
ATF1,CWC25
ATF1,ILF3
ATF1,NAA40
ATF1,CC2D1B
ATF1,RIC1
ATF1,TXNL1
ATF1,UTP18
ATF1,EXOSC7
ATF1,UTP14A
ATF1,HMGCR
ATF1,BDP1
ATF1,SCX
ATF1,PPP3R1
ATF1,DNAJB6
ATF1,EIF2B1
ATF1,EPB41L2
ATF1,SERPINE2
ATF1,ZSWIM7
ATF1,CCDC59
ATF1,UBE2D3
ATF1,POLR2K
ATF1,PARP3
ATF1,CCDC189
ATF1,CIAPIN1
ATF1,FZD3
ATF1,NETO2
ATF1,CASD1
ATF1,PCED1A
ATF1,DUSP3
ATF1,ATG14
ATF1,SYT11
ATF1,HOMER1
ATF1,XPNPEP3
ATF1,CNTROB
ATF1,VAMP3
ATF1,ZFY
ATF1,NOP58
ATF1,KLHL42
ATF1,TIMM23
ATF1,UTP6
ATF1,KDSR
ATF1,ARMC7
ATF1,NDUFAF4
ATF1,MED21
ATF1,GPAT2
ATF1,EBF1
ATF1,KDM4C
ATF1,AP5S1
ATF1,SRSF5
ATF1,SLC16A1-AS1
ATF1,SPDL1
ATF1,INSIG2
ATF1,M6PR
ATF1,E2F7
ATF1,MUL1
ATF1,SIN3A
ATF1,CEP112
ATF1,ZFP36
ATF1,RAN
ATF1,EIF5AL1
ATF1,FOSL1
ATF1,ATF1
ATF1,PPP1R11
ATF1,SMU1
ATF1,POLDIP3
ATF1,TOMM40
ATF1,SLU7
ATF1,DDX18
ATF1,PRPF18
ATF1,TNFAIP8
ATF1,BLOC1S4
ATF1,POU3F1
ATF1,TSPAN3
ATF1,ZNF385C
ATF1,LPCAT1
ATF1,NPTX2
ATF1,SNAPC1
ATF1,ZNF165
ATF1,XPO7
ATF1,LTBP1
ATF1,SMCHD1
ATF1,ERF
ATF1,TBC1D7
ATF1,RDH13
ATF1,LMCD1
ATF1,SH2D3C
ATF1,RING1
ATF1,CEP120
ATF1,COPS8
ATF1,CIC
ATF1,ASAH1
ATF1,MOAP1
ATF1,LUZP1
ATF1,RPL21
ATF1,ANAPC2
ATF1,RPS6KA3
ATF1,DYNC1I2
ATF1,MRPL49
ATF1,ANKH
ATF1,ING4
ATF1,NAA50
ATF1,RPS27
ATF1,PHF20
ATF1,GNL2
ATF1,FAM234A
ATF1,YPEL5
ATF1,PHF5A
ATF1,TWISTNB
ATF1,LCLAT1
ATF1,KCTD6
ATF1,SLC4A8
ATF1,NUFIP2
ATF1,XXYLT1
ATF1,OAT
ATF1,CENPQ
ATF1,SF3A3
ATF1,E2F8
ATF1,PPP1R37
ATF1,SF3B2
ATF1,GCAT
ATF1,SATB1
ATF1,TBCCD1
ATF1,U2SURP
ATF1,CSNK1A1
ATF1,RPS3A
ATF1,FAM117B
ATF1,MKRN2
ATF1,TAF2
ATF1,GADD45GIP1
ATF1,WDR12
ATF1,DNAJC2
ATF1,BCAT1
ATF1,HOMEZ
ATF1,HMGCS1
ATF1,ZFPL1
ATF1,PATL1
ATF1,TMEM183A
ATF1,LRPPRC
ATF1,GTF2H3
ATF1,TIMM17A
ATF1,KCNG1
ATF1,PLCE1
ATF1,SYTL2
ATF1,UBE2N
ATF1,NDUFS3
ATF1,NRP2
ATF1,PARP16
ATF1,AP4M1
ATF1,SCYL3
ATF1,PIGM
ATF1,SIKE1
ATF1,TSEN34
ATF1,C12orf76
ATF1,DHX58
ATF1,THRAP3
ATF1,MAPK1
ATF1,ELP5
ATF1,HGH1
ATF1,RER1
ATF1,TMEM251
ATF1,ATP1B3
ATF1,KCNAB2
ATF1,RBM25
ATF1,VDAC1
ATF1,PREPL
ATF1,WDR18
ATF1,AAR2
ATF1,MTA2
ATF1,PRNP
ATF1,TWF1
ATF1,TOB1
ATF1,SCML1
ATF1,RBM22
ATF1,DNTTIP2
ATF1,USP38
ATF1,ABCC4
ATF1,MXD3
ATF1,RFXAP
ATF1,RHBDD1
ATF1,SRSF6
ATF1,UBC
ATF1,NCBP2
ATF1,EIF4A1
ATF1,POC1B
ATF1,PARVB
ATF1,NELFA
ATF1,MAD2L2
ATF1,GOSR1
ATF1,SP110
ATF1,MAP3K11
ATF1,DNAJC14
ATF1,ZNF780A
ATF1,MAP3K7
ATF1,TUBB3
ATF1,C12orf49
ATF1,PSMD6
ATF1,FIP1L1
ATF1,GK
ATF1,SLC16A1
ATF1,BRCA2
ATF1,SET
ATF1,REEP3
ATF1,PPIL2
ATF1,PPP4R3A
ATF1,PAWR
ATF1,PUF60
ATF1,ZC3HAV1
ATF1,ARL6IP6
ATF1,TCP11L1
ATF1,FOXP1
ATF1,DTL
ATF1,ACY3
ATF1,EGR1
ATF1,SMIM14
ATF1,DPM1
ATF1,APOLD1
ATF1,VRK1
ATF1,PPA1
ATF1,ZMYND19
ATF1,CBL
ATF1,TFRC
ATF1,SLC46A3
ATF1,PCDH9
ATF1,RNF139
ATF1,PPIL1
ATF1,YRDC
ATF1,UBR5
ATF1,WDR74
ATF1,NXF1
ATF1,FBXO10
ATF1,URGCP
ATF1,OPA1
ATF1,HNRNPA3
ATF1,INO80D
ATF1,RPS27A
ATF1,DCUN1D5
ATF1,COPE
ATF1,PRKAR2A
ATF1,FBXW4
ATF1,MYBBP1A
ATF1,SNAPC5
ATF1,ZNF584
ATF1,AUNIP
ATF1,PODXL2
ATF1,CAPNS1
ATF1,TMEM267
ATF1,LRRC2
ATF1,THADA
ATF1,HSP90AB1
ATF1,IBA57
ATF1,MORC2
ATF1,FAM118B
ATF1,TINF2
ATF1,WDR75
ATF1,TMUB1
ATF1,IDH3G
ATF1,SDCBP
ATF1,RELA
ATF1,USB1
ATF1,PDCD11
ATF1,MBD6
ATF1,METTL16
ATF1,HIP1R
ATF1,RPL24
ATF1,ARMCX4
ATF1,MYO6
ATF1,SLC39A11
ATF1,IL6
ATF1,PES1
ATF1,SUMO3
ATF1,SKIV2L
ATF1,ATF7IP
ATF1,RABL6
ATF1,ASPSCR1
ATF1,RREB1
ATF1,C20orf27
ATF1,YIF1B
ATF1,MAT2A
ATF1,JADE3
ATF1,NR1H2
ATF1,TTC14
ATF1,SNF8
ATF1,WRAP73
ATF1,DSE
ATF1,FAM207A
ATF1,RBM12B
ATF1,PSMG4
ATF1,ATP2A3
ATF1,SLC38A7
ATF1,NOC3L
ATF1,DDB1
ATF1,MRPS6
ATF1,DGKD
ATF1,ZNF254
ATF1,B4GAT1
ATF1,CCAR1
ATF1,TUBA1C
ATF1,CANT1
ATF1,PABPC1
ATF1,ZSCAN16
ATF1,HNRNPH1
ATF1,STRAP
ATF1,SYMPK
ATF1,AATF
ATF1,DDX21
ATF1,USP16
ATF1,PNO1
ATF1,LRIG2
ATF1,TSR2
ATF1,BIRC2
ATF1,HNRNPF
ATF1,CHD1
ATF1,CSDE1
ATF1,ATL3
ATF1,LINC01013
ATF1,HNRNPA0
ATF1,GAR1
ATF1,PIGC
ATF1,NCL
ATF1,RAD23A
ATF1,REL
ATF1,VPS4B
ATF1,PDS5A
ATF1,FDXR
ATF1,MYL12A
ATF1,FDFT1
ATF1,CDK19
ATF1,ARHGDIA
ATF1,PDGFD
ATF1,CAMK1D
ATF1,NCOA2
ATF1,LONRF1
ATF1,SRFBP1
ATF1,OPA3
ATF1,ANAPC10
ATF1,MRM3
ATF1,ARL4C
ATF1,DNTTIP1
ATF1,PPM1A
ATF1,COQ7
ATF1,ZFAND2B
ATF1,PCGF1
ATF1,PRDM1
ATF1,C3orf38
ATF1,MTURN
ATF1,MGRN1
ATF1,USP32
ATF1,SERAC1
ATF1,MBTD1
ATF1,TBP
ATF1,LRRC37B
ATF1,USP12
ATF1,ZNF566
ATF1,CD47
ATF1,GPS2
ATF1,FIG4
ATF1,KLHL7
ATF1,PTGES3
ATF1,EIF6
ATF1,NFKBIZ
ATF1,ATF3
ATF1,IMPDH2
ATF1,PMAIP1
ATF1,RBPJ
ATF1,EDRF1
ATF1,NAA20
ATF1,ZFR
ATF1,SLC35F6
ATF1,NOC2L
ATF1,STK26
ATF1,ANXA7
ATF1,DGAT2
ATF1,UTP3
ATF1,LINC00526
ATF1,SCAF11
ATF1,FANCF
ATF1,ZNF593
ATF1,NR4A3
ATF1,RHEB
ATF1,ZC3H18
ATF1,APPBP2
ATF1,SEPT7
ATF1,CDK4
ATF1,PNPO
ATF1,AMD1
ATF1,WDR4
ATF1,SIRT6
ATF1,ZNF507
ATF1,TNFAIP1
ATF1,AP2A2
ATF1,PATZ1
ATF1,METTL13
ATF1,DMC1
ATF1,RAB13
ATF1,SLMAP
ATF1,CCNH
ATF1,INF2
ATF1,VRK2
ATF1,TRAF1
ATF1,KATNAL1
ATF1,WBP11
ATF1,ATP6V1E1
ATF1,STOML2
ATF1,COPB2
ATF1,TNKS2-AS1
ATF1,KMT2B
ATF1,TIMM22
ATF1,UBE2H
ATF1,LUC7L2
ATF1,DDX5
ATF1,ADARB1
ATF1,ODC1
ATF1,PFKFB3
ATF1,ZFP82
ATF1,RPL23A
ATF1,PELI3
ATF1,NUMBL
ATF1,PTPDC1
ATF1,TFE3
ATF1,ATAD3A
ATF1,NFKB1
ATF1,BCLAF1
ATF1,MT2A
ATF1,CDK13
ATF1,HMGXB3
ATF1,DHX16
ATF1,VAC14
ATF1,JDP2
ATF1,FAM13B
ATF1,TRMT1
ATF1,TCP1
ATF1,UTP4
ATF1,RPS19
ATF1,CCT7
ATF1,GTPBP4
ATF1,ANKFY1
ATF1,E2F3
ATF1,MEF2C
ATF1,CD151
ATF1,RPS17
ATF1,FBXO22
ATF1,PICK1
ATF1,NEK9
ATF1,LRRC47
ATF1,PRPS2
ATF1,PCBP1
ATF1,ATG13
ATF1,ARID5A
ATF1,RPL23
ATF1,PNP
ATF1,EYA3
ATF1,EFNA4
ATF1,PSME4
ATF1,XRCC4
ATF1,GNL3
ATF1,N4BP1
ATF1,PKHD1L1
ATF1,TIAL1
ATF1,LZTS2
ATF1,DCP1B
ATF1,HIST1H4D
ATF1,SPRYD4
ATF1,MIEN1
ATF1,MLST8
ATF1,RCOR1
ATF1,ZPR1
ATF1,MMP17
ATF1,FAM168B
ATF1,C1orf123
ATF1,PRPF40A
ATF1,DDX20
ATF1,BIRC6
ATF1,TSC1
ATF1,TMEM237
ATF1,PDCD10
ATF1,NIP7
ATF1,BLCAP
ATF1,FBXO5
ATF1,BPTF
ATF1,NOL8
ATF1,KDM4B
ATF1,ZHX1
ATF1,CDC40
ATF1,CDKN1A
ATF1,BAG3
ATF1,LINC00501
ATF1,KCTD13
ATF1,IFT80
ATF1,THOC2
ATF1,STAU1
ATF1,CRLF3
ATF1,ALG11
ATF1,RMND1
ATF1,ABT1
ATF1,DBNL
ATF1,EGLN2
ATF1,MAP1B
ATF1,IFT20
ATF1,IQGAP2
ATF1,CBFA2T2
ATF1,ZNF701
ATF1,RPF2
ATF1,TAOK2
ATF1,PRR14
ATF1,BTF3
ATF1,TDP1
ATF1,KIF16B
ATF1,SGK1
ATF1,NDFIP2
ATF1,UBE2J2
ATF1,MME
ATF1,DCAKD
ATF1,IKBKB
ATF1,SETD6
ATF1,ANKHD1
ATF1,SFXN1
ATF1,NUFIP1
ATF1,LSAMP
ATF1,NUS1
ATF1,ABCC10
ATF1,POLR3B
ATF1,TRMT112
ATF1,MOCS3
ATF1,GIGYF1
ATF1,SOS2
ATF1,RSRC2
ATF1,NFIC
ATF1,PFDN2
ATF1,PRPF38A
ATF1,CCAR2
ATF1,MRPS10
ATF1,MDM4
ATF1,NBPF1
ATF1,ECE1
ATF1,RNF4
ATF1,SZRD1
ATF1,RIF1
ATF1,CCDC174
ATF1,GAPVD1
ATF1,PARM1
ATF1,SLC4A7
ATF1,CLTB
ATF1,MAP2K7
ATF1,HSD17B7
ATF1,CUX1
ATF1,CLIP4
ATF1,MORF4L1
ATF1,PLAGL1
ATF1,SLC25A42
ATF1,EEF2K
ATF1,COPRS
ATF1,CHEK1
ATF1,CWF19L2
ATF1,KIAA1109
ATF1,CHCHD3
ATF1,FAM227B
ATF1,RPS21
ATF1,TTC17
ATF1,RSL1D1
ATF1,ZNF530
ATF1,TMEM87A
ATF1,ARL2
ATF1,TESK1
ATF1,CLP1
ATF1,ZMYND8
ATF1,ARID2
ATF1,GNE
ATF1,TCEANC2
ATF1,GCC2
ATF1,PSEN2
ATF1,NLRC5
ATF1,RPL39
ATF1,CCT6A
ATF1,UBAC2-AS1
ATF1,ACIN1
ATF1,CTNNBL1
ATF1,RRAS
ATF1,MPC1
ATF1,EFCAB2
ATF1,GLTP
ATF1,COA7
ATF1,SLC7A7
ATF1,SKP2
ATF1,TMEM33
ATF1,PPP1R21
ATF1,MEA1
ATF1,B3GALNT1
ATF1,PNPT1
ATF1,HNRNPC
ATF1,OLA1
ATF1,GGPS1
ATF1,NDUFB7
ATF1,SMYD3
ATF1,SOAT1
ATF1,SMIM4
ATF1,SRSF2
ATF1,SOBP
ATF1,RAE1
ATF1,CHD6
ATF1,CXXC1
ATF1,C16orf74
ATF1,SLC39A14
ATF1,USP30
ATF1,SH3YL1
ATF1,TXN
ATF1,RRP9
ATF1,UBL7
ATF1,UPF3B
ATF1,VPS13A
ATF1,DDIT3
ATF1,CD82
ATF1,HSPA2
ATF1,BCL2L1
ATF1,MRPS26
ATF1,NOM1
ATF1,GCA
ATF1,TUFM
ATF1,YBX1
ATF1,MYO5A
ATF1,PCID2
ATF1,CARMIL2
ATF1,TNNC2
ATF1,NFU1
ATF1,PELO
ATF1,GNPDA1
ATF1,TTC27
ATF1,PDE8A
ATF1,MTF2
ATF1,HNRNPR
ATF1,RBM8A
ATF1,KIAA0040
ATF1,C15orf61
ATF1,TMEM80
ATF1,SNW1
ATF1,VPS52
ATF1,ADSL
ATF1,IWS1
ATF1,BRCC3
ATF1,ALG10
ATF1,GBE1
ATF1,SP4
ATF1,RSF1
ATF1,ZNF552
ATF1,WDR77
ATF1,ZRANB3
ATF1,KIF9
ATF1,LZIC
ATF1,NDUFA4L2
ATF1,GCN1
ATF1,RPS6KA4
ATF1,ZNF263
ATF1,PCYT2
ATF1,MED7
ATF1,GPALPP1
ATF1,CCT2
ATF1,TMEM242
ATF1,WDR45
ATF1,PPP1CB
ATF1,IL6ST
ATF1,TMEM14B
ATF1,DVL3
ATF1,BZW2
ATF1,SUPT3H
ATF1,DIAPH1
ATF1,IRS1
ATF1,FAM220A
ATF1,SAMD10
ATF1,CDC16
ATF1,FAM98B
ATF1,SAFB
ATF1,KIAA1328
ATF1,PSMC5
ATF1,HIST1H3B
ATF1,TCOF1
ATF1,INCENP
ATF1,RPS6KA5
ATF1,RPL26L1
ATF1,SPNS1
ATF1,IRF5
ATF1,PDSS1
ATF1,DHX37
ATF1,UBE2V2
ATF1,AAAS
ATF1,MFSD10
ATF1,ARL3
ATF1,DEPDC5
ATF1,TARS
ATF1,INTS1
ATF1,UBA2
ATF1,NAA25
ATF1,CDC23
ATF1,NGDN
ATF1,CMTM7
ATF1,NAXE
ATF1,SMARCE1
ATF1,IPO4
ATF1,AAMP
ATF1,ATP6V1E2
ATF1,FAM162A
ATF1,OGFOD3
ATF1,MAP2K2
ATF1,KBTBD8
ATF1,MPHOSPH8
ATF1,NUDC
ATF1,EIF2B5
ATF1,NOL11
ATF1,GABPB1
ATF1,EMP3
ATF1,WDFY2
ATF1,TBC1D9B
ATF1,PITHD1
ATF1,ILF2
ATF1,TMEM8A
ATF1,SOGA1
ATF1,SLC35A1
ATF1,SLC35C2
ATF1,NUP107
ATF1,CDC123
ATF1,SLC43A2
ATF1,MYO9B
ATF1,BUB1B
ATF1,HMOX2
ATF1,TMEM126A
ATF1,SEC24B
ATF1,AMPD3
ATF1,CTPS1
ATF1,LRRC58
ATF1,TRAK2
ATF1,KPNA2
ATF1,WDR83
ATF1,PSMA6
ATF1,MSC
ATF1,BRF1
ATF1,PLXNA1
ATF1,UBE2K
ATF1,COMMD2
ATF1,NCOA1
ATF1,ISG20L2
ATF1,NARS
ATF1,ZBTB14
ATF1,HVCN1
ATF1,EIF5A2
ATF1,TNF
ATF1,RAB10
ATF1,MPDU1
ATF1,ZNF180
ATF1,POLR2H
ATF1,PRMT3
ATF1,GYG1
ATF1,CNOT9
ATF1,TUSC2
ATF1,NMU
ATF1,RPS10
ATF1,JKAMP
ATF1,C1orf159
ATF1,PSMD11
ATF1,UHRF2
ATF1,GABPA
ATF1,KLC4
ATF1,RPL38
ATF1,CPNE2
ATF1,RNF11
ATF1,SLC26A6
ATF1,PRR11
ATF1,RAB7A
ATF1,ITPR3
ATF1,KIAA0319L
ATF1,POLR3H
ATF1,SMC5
ATF1,MRPS7
ATF1,POLH
ATF1,PPP4C
ATF1,ANAPC16
ATF1,PLEKHA8
ATF1,MRPL3
ATF1,HIST1H2AJ
ATF1,FGFR1OP2
ATF1,PACSIN3
ATF1,CWC15
ATF1,RTN3
ATF1,NOP2
ATF1,STYXL1
ATF1,PPP1R14B
ATF1,GRK5
ATF1,ITPK1
ATF1,KBTBD4
ATF1,MBOAT7
ATF1,GPR108
ATF1,PTGS1
ATF1,SCO1
ATF1,AMPD2
ATF1,SS18L1
ATF1,CCDC6
ATF1,PITRM1
ATF1,ELOF1
ATF1,VAMP5
ATF1,DTD2
ATF1,MRM1
ATF1,ACTA2
ATF1,KIF13B
ATF1,PGM2
ATF1,KLHL22
ATF1,ZNF408
ATF1,FAM96A
ATF1,FAS
ATF1,ZFYVE1
ATF1,ELP4
ATF1,GPX4
ATF1,ANP32A
ATF1,C18orf25
ATF1,C12orf65
ATF1,ZNF428
ATF1,ZNF551
ATF1,PABPC4
ATF1,PDLIM1
ATF1,ANXA5
ATF1,CHURC1
ATF1,RFX7
ATF1,LPCAT3
ATF1,ERI2
ATF1,TMEM19
ATF1,NUP54
ATF1,ZNF429
ATF1,ELF2
ATF1,DUSP15
ATF1,SLC39A6
ATF1,EIF5B
ATF1,TCERG1
ATF1,FAM122B
ATF1,ARSK
ATF1,TMEM126B
ATF1,TAF1D
ATF1,UFM1
ATF1,INTS9
ATF1,TM2D3
ATF1,NPM1
ATF1,MCAT
ATF1,ADAP2
ATF1,UBXN1
ATF1,ADAM10
ATF1,MVB12A
ATF1,IQCG
ATF1,ASH2L
ATF1,WDR43
ATF1,GPATCH4
ATF1,RNF26
ATF1,MTHFD1
ATF1,GPR180
ATF1,C12orf57
ATF1,GPATCH3
ATF1,TCEA2
ATF1,MED4
ATF1,C2orf42
ATF1,SNX9
ATF1,HGS
ATF1,BOLA2-SMG1P6
ATF1,GPN1
ATF1,UQCC2
ATF1,PSMA1
ATF1,COA1
ATF1,NUDCD1
ATF1,WDR45B
ATF1,HP1BP3
ATF1,IL13RA1
ATF1,PPIF
ATF1,MITD1
ATF1,TMEM102
ATF1,LACTB
ATF1,FBXO31
ATF1,GPR160
ATF1,ARHGEF2
ATF1,ORMDL1
ATF1,EIF3I
ATF1,CIR1
ATF1,TYW3
ATF1,PRKAR1B
ATF1,RRS1
ATF1,N4BP2L2
ATF1,PPP1R16A
ATF1,ADSS
ATF1,FRG1
ATF1,PDLIM7
ATF1,AK6
ATF1,TMEM97
ATF1,SETD4
ATF1,PDE9A
ATF1,DPP8
ATF1,BRD9
ATF1,RMI2
ATF1,KATNA1
ATF1,GRPEL1
ATF1,GALNT2
ATF1,C17orf53
ATF1,POLR2C
ATF1,SMIM15
ATF1,MIR155HG
ATF1,SNAPC2
ATF1,CBFA2T3
ATF1,C17orf49
ATF1,DCK
ATF1,VPS41
ATF1,BLOC1S2
ATF1,SNHG7
ATF1,CNOT6
ATF1,NPLOC4
ATF1,SCNM1
ATF1,RPP38
ATF1,TSN
ATF1,CUL5
ATF1,SMS
ATF1,TPR
ATF1,LIPE
ATF1,KIN
ATF1,PPP1R8
ATF1,RAB9A
ATF1,EIF2S1
ATF1,STAT4
ATF1,NMD3
ATF1,ORC2
ATF1,USP47
ATF1,GLRX3
ATF1,C6orf48
ATF1,HNRNPDL
ATF1,TMEM199
ATF1,TRPV3
ATF1,SIRT2
ATF1,EIF3B
ATF1,SPINT1
ATF1,YPEL1
ATF1,KRBA1
ATF1,RPL18A
ATF1,YPEL3
ATF1,WDR89
ATF1,APLP2
ATF1,PPRC1
ATF1,CROT
ATF1,GLI4
ATF1,FAM20B
ATF1,HIST1H2AE
ATF1,VDR
ATF1,ZNF341
ATF1,CD274
ATF1,MAN2A2
ATF2,LINC00886
ATF2,HTATIP2
ATF2,FOXN2
ATF2,C14orf28
ATF2,SLC46A3
ATF2,PFN2
ATF2,RUNX1
ATF2,ATF2
ATF2,KCNMA1
ATF2,SORBS3
ATF3,PHLPP1
ATF3,RIN3
ATF3,BACH1
ATF3,SLC4A7
ATF3,PICK1
ATF3,PLK3
ATF3,ZHX1
ATF3,MTRNR2L1
ATF3,MIR22HG
ATF3,POR
ATF3,RAD9A
ATF3,ATXN3
ATF3,BBC3
ATF3,RBM15B
ATF3,GPSM2
ATF3,HDAC9
ATF3,RARA
ATF3,THUMPD2
ATF3,SLC16A1
ATF3,SLC20A1
ATF3,CDIP1
ATF3,ODC1
ATF3,ARL4A
ATF3,PMAIP1
ATF3,FARSA
ATF3,SNN
ATF3,NUDT9
ATF3,ATL2
ATF3,DUSP10
ATF3,PABPC4
ATF3,NINJ2
ATF3,SLC38A1
ATF3,PVT1
ATF3,DYNLT3
ATF3,PTER
ATF3,ZC3H12D
ATF3,REL
ATF3,PPP1R15A
ATF3,CHMP2A
ATF3,NSUN6
ATF3,RNMT
ATF3,MAGOHB
ATF3,DDX19A
ATF3,SLC25A33
ATF3,SARNP
ATF3,SPTLC1
ATF3,IFRD1
ATF3,NFKB2
ATF3,MAD1L1
ATF3,NKRF
ATF3,SMAD3
ATF3,PLK2
ATF3,FBXO42
ATF3,GADD45A
ATF3,PCK2
ATF3,TFEC
ATF3,PRMT1
ATF3,RAB10
ATF3,PPP1R8
ATF3,NPW
ATF3,METTL1
ATF3,RCN1
ATF3,PPP6R3
ATF3,STAU1
ATF3,UPF2
ATF3,ASB16-AS1
ATF3,CCSER2
ATF3,ITFG2
ATF3,PAM
ATF3,HAUS6
ATF3,DNPEP
ATF3,ZBTB32
ATF3,DCP1B
ATF3,SDCBP
ATF3,LMNA
ATF3,TRAF1
ATF3,EIF5
ATF3,GPATCH3
ATF3,EIF4EBP1
ATF3,PIP5K1B
ATF3,KLF10
ATF3,TCP11L1
ATF3,GGNBP2
ATF3,E2F7
ATF3,TBC1D23
ATF3,TNFAIP8
ATF3,CD82
ATF3,PAOX
ATF3,FKBP4
ATF3,CDC27
ATF3,ITPR2
ATF3,NFKBIZ
ATF3,CTNNB1
ATF3,GAK
ATF3,C21orf2
ATF3,MRPL49
ATF3,PLEKHO2
ATF3,MIA3
ATF3,SLC3A2
ATF3,GLTP
ATF3,CAMTA2
ATF3,TSPYL2
ATF3,KPNA4
ATF3,FDXR
