TF,Targets
ATF1,MRPL49
ATF1,PMAIP1
ATF1,BAG3
ATF1,PPP3R1
ATF1,RPL24
ATF1,IDH3G
ATF1,GART
ATF1,SDCBP
ATF1,SCAF11
ATF1,DPM1
ATF1,ANAPC2
ATF1,BPTF
ATF1,THRAP3
ATF1,SLMAP
ATF1,PARVB
ATF1,CRAMP1
ATF1,C16orf74
ATF1,OPA1
ATF1,PRPF4
ATF1,PELO
ATF1,YRDC
ATF1,MTA2
ATF1,SMAD4
ATF1,NCOA2
ATF1,CRKL
ATF1,TET2
ATF1,HIPK2
ATF1,PRPF40A
ATF1,WDFY2
ATF1,RBM15
ATF1,MVB12A
ATF1,PAM
ATF1,TWISTNB
ATF1,FAM177B
ATF1,MAP3K7
ATF1,UBE2N
ATF1,UBE2D3
ATF1,MME
ATF1,MTDH
ATF1,RPS21
ATF1,SRSF5
ATF1,YPEL5
ATF1,ZNF566
ATF1,NOP58
ATF1,GAPVD1
ATF1,INF2
ATF1,PCDH9
ATF1,MORF4L1
ATF1,PPP1R37
ATF1,ITPK1
ATF1,NCL
ATF1,PSMG4
ATF1,WDR74
ATF1,BAIAP2
ATF1,NREP
ATF1,RBM23
ATF1,KCTD6
ATF1,RELA
ATF1,CBFA2T2
ATF1,IKBKB
ATF1,ARID2
ATF1,RNF139
ATF1,CUX1
ATF1,SF3A3
ATF1,UBE2J2
ATF1,PPIL1
ATF1,PSMD6
ATF1,ATP6V1E2
ATF1,ARAP1
ATF1,SLC20A2
ATF1,SYTL2
ATF1,CFAP20
ATF1,COA1
ATF1,VPS4B
ATF1,SUPT3H
ATF1,POC1B
ATF1,HNRNPF
ATF1,PFKFB3
ATF1,TMEM242
ATF1,VAC14
ATF1,SLU7
ATF1,TTI1
ATF1,FAM126B
ATF1,SEC61G
ATF1,PAPOLA
ATF1,NPLOC4
ATF1,SMAGP
ATF1,C1orf123
ATF1,CENPO
ATF1,CYHR1
ATF1,ARL4C
ATF1,MAPK1IP1L
ATF1,CCDC59
ATF1,EXOSC7
ATF1,PSME4
ATF1,CIAPIN1
ATF1,ACBD4
ATF1,TRIM27
ATF1,YBX1
ATF1,CWF19L2
ATF1,DCAKD
ATF1,HGS
ATF1,SLC43A2
ATF1,HGH1
ATF1,SLC46A3
ATF1,CEP78
ATF1,WBP11
ATF1,INSIG2
ATF1,ASPSCR1
ATF1,SMU1
ATF1,PRPF18
ATF1,SLC4A7
ATF1,XXYLT1
ATF1,SIKE1
ATF1,TOMM22
ATF1,RMI2
ATF1,SP4
ATF1,CPNE1
ATF1,SPRYD4
ATF1,SFXN1
ATF1,HNRNPC
ATF1,MYC
ATF1,PICK1
ATF1,MAP2K1
ATF1,ARL2
ATF1,TSG101
ATF1,TFRC
ATF1,VRK2
ATF1,CDC40
ATF1,EGLN2
ATF1,FAM162A
ATF1,FAM207A
ATF1,SRFBP1
ATF1,RNF4
ATF1,GMCL1
ATF1,SAFB
ATF1,TMEM80
ATF1,AK6
ATF1,UIMC1
ATF1,CHID1
ATF1,HIST1H2BG
ATF1,ZNF207
ATF1,SFXN5
ATF1,TTC27
ATF1,EIF4EBP1
ATF1,INO80D
ATF1,SKP2
ATF1,TBP
ATF1,DDX18
ATF1,DDX21
ATF1,GABPA
ATF1,COPB2
ATF1,LGMN
ATF1,RAD23A
ATF1,BACH2
ATF1,TMEM183A
ATF1,MLLT10
ATF1,YIF1B
ATF1,STRAP
ATF1,NR1H2
ATF1,SSBP1
ATF1,RRP9
ATF1,LONRF1
ATF1,TFEB
ATF1,BDP1
ATF1,ZHX1
ATF1,SCYL3
ATF1,ZSCAN16
ATF1,MAGED2
ATF1,GPS2
ATF1,HPF1
ATF1,CAPZB
ATF1,WDR77
ATF1,NPTX2
ATF1,RAB10
ATF1,HNRNPR
ATF1,MEA1
ATF1,PRR14
ATF1,KRBA1
ATF1,DNAJC14
ATF1,HMGCS1
ATF1,HIST1H2AJ
ATF1,RPL21
ATF1,ZW10
ATF1,ACIN1
ATF1,WDR75
ATF1,OAT
ATF1,PIGC
ATF1,UTP6
ATF1,ZPR1
ATF1,SATB1
ATF1,RRAS
ATF1,ZNF593
ATF1,PNP
ATF1,POLR2H
ATF1,TMEM14B
ATF1,TPST1
ATF1,ADGRG5
ATF1,IL13RA1
ATF1,TOMM40
ATF1,LIPE
ATF1,PELI3
ATF1,ZNF317
ATF1,ZNF263
ATF1,NDUFB7
ATF1,NOL11
ATF1,NUS1
ATF1,MREG
ATF1,PITRM1
ATF1,RIF1
ATF1,ZNF428
ATF1,CMTM7
ATF1,ANKHD1
ATF1,GCN1
ATF1,RPL39
ATF1,WDR12
ATF1,ZNF385C
ATF1,LMNB2
ATF1,PABPC4
ATF1,SZRD1
ATF1,KLHL7
ATF1,ELP5
ATF1,FBL
ATF1,PPP1CB
ATF1,CDC23
ATF1,SET
ATF1,LOXL2
ATF1,RCOR1
ATF1,SCNM1
ATF1,DCTPP1
ATF1,JKAMP
ATF1,HDAC9
ATF1,REEP3
ATF1,LACTB
ATF1,TCTE3
ATF1,ZBTB7B
ATF1,EIF2AK4
ATF1,CCSAP
ATF1,NFKB1
ATF1,PXK
ATF1,PNPO
ATF1,DNAJB6
ATF1,PHOSPHO2
ATF1,NECAP1
ATF1,FBXO22
ATF1,METTL16
ATF1,KLHL22
ATF1,TFPI2
ATF1,LRRC47
ATF1,CCDC189
ATF1,CENPC
ATF1,DCTD
ATF1,HHEX
ATF1,UTP18
ATF1,ZCCHC9
ATF1,TBCCD1
ATF1,PCBP1
ATF1,PLCE1
ATF1,RPF2
ATF1,SGK1
ATF1,GNAZ
ATF1,M6PR
ATF1,CDK19
ATF1,CCT2
ATF1,FIG4
ATF1,NUFIP1
ATF1,SOAT1
ATF1,NBPF1
ATF1,DCAF13
ATF1,TRIM28
ATF1,CCT6A
ATF1,MTF1
ATF1,CTPS1
ATF1,GGPS1
ATF1,N4BP2L2
ATF1,DDX5
ATF1,EYA3
ATF1,PPP4R3A
ATF1,USP16
ATF1,IL6ST
ATF1,SLC39A14
ATF1,SIT1
ATF1,COMMD2
ATF1,MLX
ATF1,ENO1
ATF1,NLRC5
ATF1,NUDC
ATF1,EZH1
ATF1,ZNF780A
ATF1,IQCG
ATF1,GPATCH4
ATF1,AP2A2
ATF1,ODC1
ATF1,UBA52
ATF1,E2F8
ATF1,DTD2
ATF1,RBM25
ATF1,PNN
ATF1,SH3BP5
ATF1,AKIRIN2
ATF1,PIGF
ATF1,CHURC1
ATF1,ACACA
ATF1,CUL5
ATF1,SP110
ATF1,BZW2
ATF1,GTF2H2
ATF1,TRMT10B
ATF1,C1orf159
ATF1,R3HCC1L
ATF1,KIF21A
ATF1,NDFIP2
ATF1,VPS41
ATF1,SREK1
ATF1,KDM4B
ATF1,TIMM17A
ATF1,BLCAP
ATF1,IL10
ATF1,SLC39A11
ATF1,PRDM8
ATF1,TOB1
ATF1,GAR1
ATF1,CWC15
ATF1,NDUFA4L2
ATF1,AMD1
ATF1,UTP14A
ATF1,PSMA6
ATF1,ARID5A
ATF1,TNFAIP8
ATF1,RBPJ
ATF1,ZNF701
ATF1,KBTBD4
ATF1,C5orf30
ATF1,SLC39A6
ATF1,RPS6KA5
ATF1,ARHGEF2
ATF1,CANT1
ATF1,GTPBP4
ATF1,ATP6V1E1
ATF1,SCAMP3
ATF1,PNO1
ATF1,USP12
ATF1,SMYD3
ATF1,MLST8
ATF1,KIF13B
ATF1,FAM117B
ATF1,TCEA2
ATF1,SAMD10
ATF1,TCOF1
ATF1,POLR2K
ATF1,AAR2
ATF1,DHX37
ATF1,GNE
ATF1,RPIA
ATF1,BIRC6
ATF1,XRCC4
ATF1,CCT7
ATF1,PFDN5
ATF1,PRKAR2A
ATF1,NUP54
ATF1,KDM3A
ATF1,ZMYND8
ATF1,LRTOMT
ATF1,PTPDC1
ATF1,PIBF1
ATF1,TMEM126A
ATF1,SUCLA2
ATF1,TFE3
ATF1,IWS1
ATF1,RPS10
ATF1,PATZ1
ATF1,LPCAT3
ATF1,MPDU1
ATF1,OLA1
ATF1,CBX1
ATF1,MED4
ATF1,RIOK2
ATF1,MT2A
ATF1,RFXAP
ATF1,MTHFD1
ATF1,RPS6KB2
ATF1,LZIC
ATF1,PDCD10
ATF1,SUPV3L1
ATF1,GPN1
ATF1,TMEM87A
ATF1,BRCC3
ATF1,NAXE
ATF1,RANBP1
ATF1,LRPPRC
ATF1,SOBP
ATF1,NAIF1
ATF1,SPNS1
ATF1,GNL3
ATF1,KATNB1
ATF1,AKAP12
ATF1,ZNF408
ATF1,ZRANB3
ATF1,ZBTB14
ATF1,WNT6
ATF1,NUP107
ATF1,SIRT6
ATF1,TUFM
ATF1,MITD1
ATF1,UBE2S
ATF1,BAG6
ATF1,MCRIP2
ATF1,RNF146
ATF1,MRPS26
ATF1,METTL13
ATF1,B3GALNT1
ATF1,C6orf48
ATF1,RPL23A
ATF1,PRKAR1B
ATF1,NUP88
ATF1,PPIL2
ATF1,PARP16
ATF1,POLR3B
ATF1,HMGXB4
ATF1,GOSR1
ATF1,GPAA1
ATF1,TIAL1
ATF1,ZCCHC2
ATF1,FIP1L1
ATF1,B3GLCT
ATF1,MYL12A
ATF1,PSMF1
ATF1,TRMT1
ATF1,SZT2
ATF1,NFKBIZ
ATF1,GYG1
ATF1,TFG
ATF1,DGKD
ATF1,CCNG2
ATF1,CD47
ATF1,PITHD1
ATF1,CHD1
ATF1,IFT80
ATF1,IRF5
ATF1,GCC2
ATF1,PSPH
ATF1,IFT46
ATF1,TRAK2
ATF1,HMOX2
ATF1,MYO5A
ATF1,CRLF3
ATF1,ZNF552
ATF1,NDUFAF4
ATF1,TIMM22
ATF1,OARD1
ATF1,POLRMT
ATF1,RPP38
ATF1,GNPDA1
ATF1,CAT
ATF1,OXCT2
ATF1,UPF3B
ATF1,TMEM62
ATF1,SLC35F6
ATF1,AMPD3
ATF1,CAMK1D
ATF1,MIR155HG
ATF1,UBE2V2
ATF1,PARM1
ATF1,PRMT5
ATF1,NARS
ATF1,USP30
ATF1,SCO1
ATF1,DCK
ATF1,BCL2L1
ATF1,ISG20L2
ATF1,FAM3C
ATF1,KRR1
ATF1,FDFT1
ATF1,CNOT9
ATF1,NDUFS3
ATF1,KIAA1191
ATF1,NUMBL
ATF1,CSNK1A1
ATF1,CHD6
ATF1,SPINT1
ATF1,SAP30L
ATF1,GADD45GIP1
ATF1,IPO7
ATF1,WDR46
ATF1,ALDH9A1
ATF1,FAM72D
ATF1,CCDC6
ATF1,HNRNPDL
ATF1,TSR2
ATF1,LRIG2
ATF1,FANCC
ATF1,NAPEPLD
ATF1,SNHG7
ATF1,KIF5B
ATF1,ERO1A
ATF1,TMEM267
ATF1,KARS
ATF1,NMD3
ATF1,GLRX3
ATF1,MED7
ATF1,RPL7
ATF1,RAB7A
ATF1,LIN54
ATF1,PTGES3
ATF1,EEF2K
ATF1,SMARCC1
ATF1,TFAM
ATF1,S100A10
ATF1,IGSF10
ATF1,EXOC7
ATF1,PDLIM1
ATF1,CBL
ATF1,WRAP73
ATF1,STAU1
ATF1,MAP2K2
ATF1,TSPAN3
ATF1,DIAPH1
ATF1,GPR108
ATF1,GABPB1
ATF1,MSC
ATF1,KIF9
ATF1,SETMAR
ATF1,TAF1D
ATF1,EFNA4
ATF1,SLC35C2
ATF1,UHRF2
ATF1,ELF2
ATF1,C12orf49
ATF1,DMXL1
ATF1,NMU
ATF1,ATG13
ATF1,FAM168B
ATF1,OGFOD3
ATF1,PIGO
ATF1,ILF2
ATF1,UBE2K
ATF1,ORC2
ATF1,AAAS
ATF1,ZNF37A
ATF1,UQCC2
ATF1,ARMC7
ATF1,PUS7
ATF1,KBTBD8
ATF1,TMEM131
ATF1,CNTLN
ATF1,RER1
ATF1,WDR34
ATF1,INTS10
ATF1,RASGRP1
ATF1,MPC1
ATF1,CRYZL1
ATF1,RCN1
ATF1,MAP2K4
ATF1,MRPS6
ATF1,NOP2
ATF1,RPS3A
ATF1,TPCN2
ATF1,ADSL
ATF1,SAMM50
ATF1,UBE2Q1
ATF1,CTDSP1
ATF1,TRIM16
ATF1,PNPT1
ATF1,ADSS
ATF1,ADPRHL2
ATF1,NAA20
ATF1,KIAA0319L
ATF1,ITPA
ATF1,FANCF
ATF1,RELL2
ATF1,BAZ1A
ATF1,NRP2
ATF1,UBR5
ATF1,TMEM170A
ATF1,DHX16
ATF1,C12orf29
ATF1,PKNOX1
ATF1,NUDT4
ATF1,U2SURP
ATF1,MFSD10
ATF1,GALNT2
ATF1,S100A2
ATF1,CXXC1
ATF1,TPR
ATF1,MPHOSPH8
ATF1,UBE2G2
ATF1,ATP13A2
ATF1,RBM8A
ATF1,ORMDL1
ATF1,PLPP1
ATF1,TDRD3
ATF1,IPO4
ATF1,CCAR2
ATF1,POLR3H
ATF1,TRPV3
ATF1,TUBD1
ATF1,SLC35A1
ATF1,TNKS2-AS1
ATF1,STK26
ATF1,LRRC75A
ATF1,PLGRKT
ATF1,PGM2
ATF1,PUF60
ATF1,WDR89
ATF1,NPM1
ATF1,TNF
ATF1,KTI12
ATF1,NIP7
ATF1,EIF2S2
ATF1,IL2RA
ATF1,ALG10
ATF1,BLOC1S2
ATF1,BUB1B
ATF1,SGCB
ATF1,DEPDC5
ATF1,TCP1
ATF1,AGFG1
ATF1,THAP9
ATF1,NFU1
ATF1,BCL10
ATF1,C3orf38
ATF1,MOCS3
ATF1,MRPL3
ATF1,HP1BP3
ATF1,FAM210A
ATF1,MBOAT7
ATF1,SIRT2
ATF1,RP2
ATF1,TUSC2
ATF1,TRIM33
ATF1,YPEL1
ATF1,CCDC12
ATF1,RPL30
ATF1,MAPK1
ATF1,PMM2
ATF1,INPP5K
ATF1,PKHD1L1
ATF1,E2F7
ATF1,ZNF584
ATF1,AP4E1
ATF1,ERI2
ATF1,PARP3
ATF1,CD82
ATF1,TMEM102
ATF1,TM2D3
ATF1,COPRS
ATF1,KMT5A
ATF1,MXD3
ATF1,UBAC2-AS1
ATF1,FGFR1OP2
ATF1,RPL18A
ATF1,CLYBL
ATF1,SNRNP27
ATF1,ANXA5
ATF1,CXCR4
ATF1,NOC2L
ATF1,DPH2
ATF1,SF3B2
ATF1,TMEM126B
ATF1,TMED1
ATF1,TRMT112
ATF1,SOS2
ATF1,RBM12B
ATF1,FAM8A1
ATF1,MDM4
ATF1,RNF26
ATF1,RASGRP2
ATF1,REXO4
ATF1,EIF3I
ATF1,LAPTM4B
ATF1,PSMA1
ATF1,HCK
ATF1,TMED8
ATF1,PPP1R8
ATF1,CD44
ATF1,GRK5
ATF1,PTPN20
ATF1,MTX2
ATF1,EMP3
ATF1,FRG1
ATF1,GPR160
ATF1,MRFAP1L1
ATF1,CDC16
ATF1,UFM1
ATF1,CNPY2
ATF1,MRPS7
ATF1,ITPR3
ATF1,PCYT2
ATF1,TOE1
ATF1,XIST
ATF1,PCID2
ATF1,C1orf109
ATF1,CALHM2
ATF1,ZMAT2
ATF1,NXPE3
ATF1,THUMPD1
ATF1,MFNG
ATF1,WDR83
ATF1,EIF3E
ATF1,TCF25
ATF1,RSF1
ATF1,TARS
ATF1,GPATCH3
ATF1,UBE2E3
ATF1,SNW1
ATF1,CIR1
ATF1,RPF1
ATF1,ATP2A3
ATF1,SMC5
ATF1,MTF2
ATF1,LRRC2
ATF1,RPS17
ATF1,GADD45B
ATF1,HIST1H4C
ATF1,WDR43
ATF1,EIF6
ATF1,MED21
ATF1,ANKRD46
ATF1,TMEM161B
ATF1,SLC16A4
ATF1,GSPT2
ATF1,GAS7
ATF1,EIF2B5
ATF1,FASTKD2
ATF1,UBXN1
ATF1,TIMM44
ATF1,WDR3
ATF1,EIF3B
ATF1,LINC00526
ATF1,IFNG-AS1
ATF1,KIAA1328
ATF1,USP51
ATF1,TPM1
ATF1,CAPN15
ATF1,PTBP2
ATF1,EHD3
ATF1,ZNF561
ATF2,FOXN2
ATF2,PFN2
ATF2,LINC00886
ATF2,C14orf28
ATF2,ATF2
ATF2,SLC46A3
ATF3,CDIP1
ATF3,WARS2
ATF3,NSUN6
ATF3,RARA
ATF3,ZFAND5
ATF3,NFKB2
ATF3,NKRF
ATF3,PCK2
ATF3,PHLPP1
ATF3,PPP1R8
ATF3,CD44
ATF3,NPW
ATF3,METTL1
ATF3,LIG3
ATF3,HAUS6
ATF3,DNPEP
ATF3,ZBTB32
ATF3,DCP1B
ATF3,PICK1
ATF3,BACH1
ATF3,EIF5
ATF3,HDAC9
ATF3,EIF4EBP1
ATF3,PIP5K1B
ATF3,CWC25
ATF3,AKNA
ATF3,NAMPT
ATF3,TBC1D23
ATF3,TNFAIP8
ATF3,CDC27
ATF3,MRPL49
ATF3,CYC1
ATF3,UBXN11
ATF3,TFIP11
ATF3,REEP3
ATF3,ATXN3
ATF3,EIF5A2
ATF3,FDXR
ATF3,PREPL
ATF3,WDR4
ATF3,EIF2S2
ATF3,NSA2
